loss of support in all muscels in particular calf and leg	26544005
no motivation	277521002
acute pain in both feet	47933007
exhausted	60119000
pain in upper legs	78514002
leg soreness	10601006
always feeling tired	60119000
severe abdominal cramps	51197009
increased weight gain	262286000
no sex drive	8357008
burning of shoulders	90673000
right foot hurts	47933007
very bad pains in hands	53057004
moodiness	286641001
sore hip(tightit band)	49218002
thighs sore	78514002
joint pain in thighs	49218002
hand tremors	26079004
pain/cramps in both my legs	10601006
cause me to limp	16973004
sick to my stomach	162059005
muscle twitching	60238002
persistent dry skin spots	16386004
muscle twitching in both arms	60238002
plantar fasciitis in my feet	202882003
pain in my left thigh	78514002
loss of stamina	248277009
excruciatig pain	67849003
hips pain	49218002
belly weight gain	262286000
my toes ached	285365001
burning feeling	90673000
could not walk	228158008
numb feet in toe area	309539008
couldn't walk across the room	228158008
could not walk without falling	228158008
tingling hands	309086004
toes went into muscle spasms	102551008
deep constant pain	426206001
exercise intolerance	267044007
extreme muscle spazms in my lower back	203095000
big weight gain in stomach area	262286000
reduced stamina	248277009
very severe pain in hands	53057004
face had swollen up	278528006
forgetfulness	55533009
stomach aches	271681002
heart attackes	22298006
pain in my stomach	271681002
hips ache	49218002
shaky	26079004
leg pains	10601006
excrutiating pain	67849003
stiff knees	249913002
face looks puffy	278528006
hardly walk	228158008
couldnt walk	228158008
feet is painful	47933007
pain in both upper legs	78514002
loss of any sex drive	8357008
pain has been so intense	76948002
muscle pain in hips	49218002
stiffness in leg joint	225609009
ankles and the soles of my feet feels like i was walking on hot coals	36031001
stomach irritation	162059005
legs ache so bad	10601006
can not sleep	301345002
intense pain	76948002
shaking	26079004
sick to stomach	162059005
numbness in all of my toes	309539008
excercise intolerance	267044007
tendon pain	21545007
leg heaviness	161873000
impaired my ability to take long walks	267044007
major sorness in elbows	74323005
feet sore	47933007
bottom of my foot is extremely tender	47933007
poor concentration	26329005
acute weakness in the muscles of whole body	26544005
muscle weakness from the pevis down to my toes	26544005
fingers twitching	60238002
aching in legs	10601006
cramping in feet	102551008
pain in my right heel	2733002
cramps in hands	250082003
server pain	76948002
can barely walk	228158008
upset stomache	162059005
could barely move	8510008
severn calf cramps	250084002
sick at stomach	162059005
sever stomach cramps	51197009
extremely tired	224960004
lousy sleeping at night	301345002
body stiffness	271587009
make me so tired	224960004
my feet feel like i have stone bruises just in front of the heel	47933007
ankle hurt	247373008
loss of sexual drive	8357008
could not stop shaking	26079004
plantar fasciitis	202882003
pains in hips	49218002
lack of concentration	60032008
difficulty in walking	228158008
foot pain	47933007
losing the feeling in his right hand	309086004
loss of muscle strength	26544005
charley horses	54981004
head has been twitching	249966004
tightness of throat	247323005
difficult to sleep	301345002
forget things all the time	55533009
unable to concentrate	60032008
hands hurt	53057004
spikes of pain so severe	76948002
could not walk 75 feet	8510008
nerve problems in shoulder	386033004
muscle pain in upper back	279038004
elbow pain	74323005
concentration is worse than ever	26329005
cannot concentrate	60032008
numbness in toes	309538000
stomach hurt soooo bad	271681002
lost all strength	26544005
pain in the pit of my stomach	271681002
total muscel weakness	26544005
muscle pain in feet	47933007
horrible pain	76948002
heart attact	22298006
exhaustion after exercise	267044007
blood in my stool	405729008
throat tightness	247323005
calf muscle cramping	250084002
extreme pain	76948002
pain in hip	49218002
calf leg cramps	250084002
twitching mouth	249966004
deeper muscle twitches on butt	60238002
neurophathy	386033004
chronic elbow pain in both arms	74323005
sever abdominal cramps	51197009
pains in my hip	49218002
very confused	40917007
my feet hurt	47933007
cramping in calf	250084002
pain in ankle	247373008
constant twitching	249966004
shin pain	10601006
loss of desire to do or accomplish anything	277521002
hands tingle	309086004
aches in legs	10601006
legs are restless	32914008
decrease in overall strength	26544005
added weight	262286000
when i went to sit down instead of sitng normaly i would almost fall down in the chair no control no strength, upon getting up i had to hold on to something to get up	26544005
muscle pain in hip	49218002
cardio event	22298006
lack libido	8357008
cramps in my feet	102551008
tremor	26079004
lower tendon pain	21545007
loss of sex drv	8357008
could only walk less than 100 meters	8510008
neuropathy	386033004
foot was hurting	47933007
hand pain	53057004
caused me to limp	16973004
difficult to concentrate	26329005
decreased libdo	8357008
pain in upper back (over left shoulder blade)	279038004
difficulty sleeping	301345002
pain is severe	76948002
ankles started aching	247373008
upset stomach	162059005
significant limp	16973004
ball of the foot would feel as if it was inflamed	36031001
decreased stamina	248277009
leg pain	10601006
difficult to walk	228158008
restricted movement	70733008
weakened muscle	26544005
feet still hurt	47933007
charley horses in calves	54981004
burning feet in toe area	36031001
cramping in my stomach	51197009
stomach cramps	51197009
tired more than ususal	224960004
hip hurt	49218002
hideously increased muscle tension	250069006
heaviness in the legs	161873000
cramping in both calves	250084002
terribe pain	76948002
sex drive has decreased	8357008
difficulty picking my feet up	228158008
muscle in my angles hurt	247373008
developed sore legs	10601006
moderate stomach pain	271681002
decreased libido	8357008
twitch	249966004
muscle weakness in mouth area	26544005
hands numb	309521004
pain in hands	53057004
very severe pains	76948002
pains through my hips	49218002
mental confusion	40917007
trouble walking	228158008
numbness hands	309521004
strong tingling in one hand	309086004
numb toes	309538000
muscle cramps in feet	102551008
stiffness in both legs	225609009
miocardial infarction	22298006
muscle cramps in my calf muscles	250084002
aches in hands	53057004
cannot walk more than 5 yards	228158008
knees stiff	249913002
concentration is poor	26329005
couldn't walk straight	228158008
tiredness is at a high level	224960004
tendons hurt	21545007
terrible pains in big toe	285365001
sore feet	47933007
hip hurts	49218002
calf cramping	250084002
general body stiffness	271587009
terrible pains in ankle	247373008
burning sensation	90673000
stomach discomfort	271681002
constant pain	426206001
muscle pain in right hip	49218002
left heel pain	2733002
hip soreness	49218002
charley horse in one or both breasts	54981004
zombie like tired	224960004
burning feet	36031001
severe abdominal cramping	51197009
numbness in all toes	309539008
weak muscles	26544005
pain was worse	76948002
seriously upset my stomach	162059005
pain in right thigh	78514002
stomach ache	271681002
foot cramps	102551008
loss of drive	277521002
very bad pain	76948002
starting to upset my stomach	271681002
exhausted all the time	60119000
attack of restless leg syndrome	32914008
metal moods	286641001
dry skin	16386004
extreme muscle weakness	26544005
constant muscle tension in legs	250069006
lost muscular strength	26544005
mussel twitches	60238002
painful stomach cramps	51197009
feet pain	47933007
the heel i couldn't walk on very well	228158008
i can't stand or walk for any lengths of time	8510008
burning sensations in hands	90673000
thigh soreness	78514002
aching in toes	285365001
stiff upper leg	225609009
hobbling	228158008
could'nt walk	228158008
heart attacks	22298006
ankle pain	247373008
numbness in toes	309539008
cramping of the calf muscles	250084002
stomach is still sore	271681002
movement is restricted	70733008
so tired	224960004
heavy legs	161873000
acute pain in the legs	10601006
severe burning of the feet	36031001
stiffness in my feet	225609009
hip pains	49218002
severe stomach upset	162059005
right hand tremor	26079004
stiffness similar to arthritis	271587009
in forearms tightness	250069006
terrible charlie horses	54981004
feet are cramping	102551008
lead legs	161873000
could'nt concentrate	60032008
comfortably couldn't sleep	301345002
toes acking	285365001
weight increased	262286000
lower back is also tight	250069006
throbbing,burning sensation	90673000
uncharacteristical moodiness	286641001
hip joint pain	49218002
could barely get out of bed in the morning	8510008
in both legs pain	10601006
trouble sleeping	301345002
very painful feet	47933007
hands are tingling	309086004
could hardly walk	228158008
lack of motivation	277521002
tired	224960004
blood in bowel movements	405729008
legs just ached	10601006
discomfort in right side upper and lower of stomach area	271681002
muscles are like boards they're so tight	250069006
intense, horrid pain	76948002
charlie horse in my calves	54981004
decreased sex drive	8357008
burning in the soles of my feet	36031001
terrible pain in my feet	47933007
cannot sleep	301345002
inability to concentrate	60032008
cramping in my hands	250082003
can hardly sleep	228158008
hideous constant pain	426206001
hard time sleeping	301345002
stiffness	271587009
pain was unbearable	67849003
excrutiation pain throughout my entire body	67849003
serious cramping hands	250082003
hip pain	49218002
restlessness in my legs	32914008
numbness in left foot	309538000
limp	16973004
muscle weakness	26544005
ability to concentrate	60032008
stomach trouble, or cramps	51197009
deeper muscle twitches on thighs	60238002
loss of sexual desire	8357008
spasms in my back	203095000
pain on outer sides of thighs	78514002
lower legs have been hurting	10601006
severe muscle pain in hip joints	49218002
decrease in muscle strength	26544005
lost all the strength in my muscles	26544005
horrible back spasms	203095000
lower legs hurt	10601006
pain in both legs	10601006
burning of ankles	90673000
burning sensations	90673000
constant pain shoulders	426206001
muscle twitches	60238002
cramps in calves	250084002
stomach distress	162059005
pain with stomach cramps	51197009
problems concentrating	26329005
feet hurt	47933007
sore feet (faciitis)	202882003
loss of range of motion	70733008
lack of strength	26544005
horriable pain that almost throws me down	76948002
hands tingling	309086004
passing blood and clots with stoals	405729008
charley horses in feet	54981004
calf cramps	250084002
legs ached	10601006
pain is so intense	76948002
legs are sore	10601006
tremors in right hand	26079004
my hips hurt on both sides	49218002
aches and stiffness knees	249913002
taking one's appetite for sex away	8357008
loss of endurance	248277009
very, very tired all the time	224960004
so much pain	76948002
loss of concentration	60032008
feet numbing	309538000
struggling walking too far	228158008
restless leg syndrom	32914008
pain severe	76948002
bottoms of my feet hurt	47933007
myocardial infarction	22298006
terrible pain in hips	49218002
lack of ability to concentrate	60032008
deeper muscle twitches on arms sides	60238002
pain between my shoulder blades	279038004
lazyness (i don't feel like doing anything)	277521002
cramping in wrists & hands	250082003
limits my ability to walk	228158008
twitching around my mouth	249966004
forgetful	55533009
could barely walk	228158008
charlie horses	54981004
pain in hand	53057004
twitching	249966004
