pain in hips	49218002
loss of muscle strength	26544005
feet is painful	47933007
sever abdominal cramps	51197009
total muscel weakness	26544005
problems concentrating	26329005
severe muscle weakness	26544005
toes painful	285365001
mentally in a daze	40917007
charley horses in calves	54981004
impaired my ability to exercise	267044007
slight swelling of cheeks	278528006
laziness	277521002
burning in the soles of my feet	36031001
stiffness in my feet	225609009
couldn't walk across the room	228158008
muscle weakness from the pevis down to my toes	26544005
very shaky	26079004
loss of sex drv	8357008
pain was worse	76948002
muscles are like boards they're so tight	250069006
feet still hurt	47933007
major sorness in elbows	74323005
sore ankles	247373008
right heel became painful	2733002
muscle cramps in ribs	203095000
pains hips	49218002
twitching mouth	249966004
difficulty walking	228158008
sick to stomach	162059005
exhausted all the time	60119000
muscles had become weak and stressed	26544005
muscle pain in right hip	49218002
forgetfulness	55533009
muscles very tight	250069006
toes went into muscle spasms	102551008
burning sensations in neck	90673000
left foot started hurting	47933007
stiff knees	249913002
sore feet	47933007
so tired	224960004
severe muscle pains	76948002
severe numbness in hand	309521004
legs feel leaden	161873000
thinking problems	26329005
elbows sore	74323005
very bad pains in hands	53057004
cramps in my left calf	250084002
left heel pain	2733002
spikes of pain so severe	76948002
pain in ankle	247373008
numbness hands	309521004
tightness of throat	247323005
exhaustion after exercise	267044007
stomach upsets	162059005
feet hurt	47933007
general body stiffness	271587009
restlessness in my legs	32914008
toes hurt	285365001
stomach upset	162059005
pain really bad	76948002
pain unbearable	67849003
loss of concentration levels	60032008
leg calf cramps	250084002
pain in my legs	10601006
terribe pain	76948002
hard to sleep	301345002
severn calf cramps	250084002
pain in the pit of my stomach	271681002
no strength	26544005
leg pain	10601006
cramping of the calf muscles	250084002
my legs became lead	161873000
tired all the time	224960004
big weight gain in stomach area	262286000
moodiness	286641001
metal moods	286641001
heart attackes	22298006
ankles started aching	247373008
tremor	26079004
pains in hands	53057004
tendonitis	21545007
pain in my hips	49218002
unable to focus	60032008
my feet feel like i have stone bruises just in front of the heel	47933007
stiffness at left knee	249913002
tremors	26079004
muscle weakness in back	26544005
i can't stand or walk for any lengths of time	8510008
restless legs	32914008
constant pain shoulders	426206001
pain in my hands	53057004
pain in both elbows	74323005
excrutiation pain throughout my entire body	67849003
sleep is not very sound	301345002
intense, horrid pain	76948002
spasms in my back	203095000
limits my ability to walk	228158008
weak muscles	26544005
pain was unbearable	67849003
loss of libido	8357008
stength and stamina destroyed	248277009
very severe pain in hands	53057004
plantar fasciitis of my left foot	202882003
weakness in muscles	26544005
joint pain in the hips	49218002
leg pains	10601006
foot cramps	102551008
muscle twitching	60238002
stiffness	271587009
tiredness is at a high level	224960004
strength depletion	26544005
facial swelling	278528006
trouble concentrating	26329005
stomich ake	271681002
muscle in my angles hurt	247373008
hands tingle	309086004
loss of support in all muscels in particular calf and leg	26544005
exercise intolerance	267044007
charley horses in feet	54981004
pain in my hipjoints	49218002
tight throat	247323005
severe pains	76948002
extreme constant pain	426206001
hobbling around	16973004
weight increased	262286000
pain in my right heel	2733002
lousy sleeping at night	301345002
horrible back spasms	203095000
joint pain in hips	49218002
hands tingling	309086004
muscle twitching in both arms	60238002
pain in left foot	47933007
tightness in my throat	247323005
no concentration	60032008
difficult for me to walk	228158008
low sex drive	8357008
heavy legs	161873000
pain severe	76948002
hard time walking	228158008
pain in hip	49218002
difficult to sleep	301345002
muscle weakness	26544005
numbness in left toe	309539008
trouble sleeping	301345002
heart attacks	22298006
pain in their shins	10601006
stiffness in leg joint	225609009
mental confusion	40917007
feet pain	47933007
stomach pain	271681002
persistent dry skin spots	16386004
pain in my lower legs	10601006
burning sensations	90673000
low libido	8357008
pain in my thighs	78514002
feet sore	47933007
pains in hips	49218002
hideous constant pain	426206001
my hips hurt on both sides	49218002
severe pain	76948002
stomach hurt soooo bad	271681002
tingling hands	309086004
severe back spasm	203095000
stomack pains	271681002
lack of ability to concentrate	60032008
stiffness in whole body	271587009
stomach trouble, or cramps	51197009
numbness in toes	309538000
server pain	76948002
severe muscle pain in hip joints	49218002
skin is so dry	16386004
tummy pains	271681002
burning of shoulders	90673000
pain in my lower legs and feet	10601006
severe burning of the feet	36031001
twitch	249966004
stiffness in both legs	225609009
myocardial infarction	22298006
pain in their toes	285365001
hard time sleeping	301345002
limped	16973004
muscle cramps in feet	102551008
forgetful	55533009
prickling,numbness in hand	309521004
blood in my stools	405729008
stomach is still sore	271681002
terrible pain in hips	49218002
when i went to sit down instead of sitng normaly i would almost fall down in the chair no control no strength, upon getting up i had to hold on to something to get up	26544005
mild heart attack	22298006
leg soreness	10601006
pain in my foot	47933007
legs always feeling like lead	161873000
sore hip(tightit band)	49218002
pains in his legs	10601006
went down muscles	26544005
twitching in thighs	249966004
severe cramps in toes	102551008
numbness and tingling in my hands	309521004
lack of concentration	60032008
decreased mobility	8510008
neuropathy	386033004
stomach pains	271681002
lazyness (i don't feel like doing anything)	277521002
elbows burning	90673000
pain around the hipjoints	49218002
tremors in right hand	26079004
muscle weakness causing nerve damage and imbalance	26544005
difficulty sleeping	301345002
movement restriction	70733008
severe plantar faciitis	202882003
severe abdominal cramps	51197009
went down stamina	248277009
moody	286641001
no motivation	277521002
restless leg syndrome	32914008
soreness in thighs	78514002
charlie horse in my calves	54981004
muscle pain in hips	49218002
severe back spasms	203095000
could hardly walk	228158008
muscle twitches	60238002
lack libido	8357008
burning sensations in hands	90673000
pains through my hips	49218002
exhaustion	60119000
very severe pains	76948002
legs ache	10601006
tremors although the body	26079004
very painful feet	47933007
cramps in my feet	102551008
difficult to walk	228158008
struggling walking too far	228158008
right hand has been getting numb	309521004
pain in elbow	74323005
burning sensations in legs	90673000
severe abdominal cramping	51197009
shaking	26079004
loss of drive	277521002
pain in ankles	247373008
passing blood and clots with stoals	405729008
weakened muscle	26544005
lead legs	161873000
exhausting	60119000
muscle twitching on bottom of feet	60238002
muscle pain in left elbow	74323005
limp	16973004
muscle pain in feet	47933007
stomach cramps	51197009
memory confusion	40917007
forgetfullness	55533009
pain has been so intense	76948002
could'nt walk	228158008
serious cramping hands	250082003
twitching around my mouth	249966004
charley horses in breasts	54981004
hand cramps	250082003
increased weight gain	262286000
so much pain	76948002
could not even walk in the morning	228158008
face looks puffy	278528006
pain between my shoulder blades	279038004
plantar fasciitis in my feet	202882003
mussel weakness	26544005
could barely walk across the room	228158008
numbness in toes	309539008
uncharacteristical moodiness	286641001
forget things all the time	55533009
hands sore	53057004
pain in every tendon in my body	21545007
very tired	224960004
in forearms tightness	250069006
charlie horses	54981004
muscle pain in hip	49218002
feet pains	47933007
hip soreness	49218002
impaired my ability to take long walks	267044007
pain on outer sides of thighs	78514002
sore legs	10601006
very, very tired all the time	224960004
sex drive has decreased	8357008
not concentrating well	60032008
tingeling in fingers	309086004
couldn't walk straight	228158008
restless leg syndrom	32914008
pain in leg	10601006
reduced stamina	248277009
painful heels	2733002
blood in stool	405729008
charley horses in shoulders	54981004
loss of stamina	248277009
joint pain in thighs	49218002
loss of concentration	60032008
muscle cramps in my calf muscles	250084002
inability to sleep well	301345002
not being able to concentrate	60032008
super dry skin	16386004
could hardly move	8510008
more tiered	224960004
pain in elbows	74323005
pain of the hip joint	49218002
loss of any sex drive	8357008
pain in the leg	10601006
dificultly in walking	228158008
heel is hot	36031001
fingertips scaly	16386004
swelling face	278528006
mussel twitches	60238002
terrible concentration	26329005
strength decrease dramatically	26544005
pain in feet	47933007
weight increase	262286000
legs painful to the touch	10601006
muscles quivering	60238002
calf muscle cramping	250084002
difficulty in walking	228158008
joint pain in my hips	49218002
legs ached	10601006
difficulty picking my feet up	228158008
right hand has been hurting	53057004
burning sensations in calves	90673000
miocardial infarction	22298006
pains in legs	10601006
terrible pain in my ankles	247373008
upset stomache	162059005
stiffness in legs	225609009
problems with concentration	60032008
lost all the strength in my muscles	26544005
pain was too severe	76948002
difficulty concentratiing	26329005
upset my stomach	162059005
legs were hurting too much	10601006
sever stomach cramps	51197009
my feet hurt	47933007
numbing of my feet	309538000
pain in both legs	10601006
hands numb	309521004
loss of desire to do or accomplish anything	277521002
hips ache	49218002
sore feet (faciitis)	202882003
muscle weakness in mouth area	26544005
hobbling	228158008
toes became so painful	285365001
taking one's appetite for sex away	8357008
pain in right thigh	78514002
hips hurt	49218002
numbness in right toe	309539008
numbness in all toes	309539008
loss of sexual drive	8357008
pain is so intense	76948002
thigh soreness	78514002
heart-attack	22298006
right hand tremor	26079004
pain in their feet	47933007
loss of sex drive	8357008
very confused	40917007
very very tired	224960004
thighs sore	78514002
movement is restricted and it is impossible to make a fist	70733008
severe pain close to my the crotch area	76948002
heavy aching legs	161873000
burning sensation	90673000
toes acking	285365001
lower back is also tight	250069006
unable to concentrate	60032008
hard to walk	228158008
serious pain	76948002
cramps in calves	250084002
charley horses in abdomen	54981004
pain inbetween both shoulder blades	279038004
terrible pains in ankle	247373008
could only walk less than 100 meters	8510008
pain in bottom of feet	47933007
restless legs syndrome (rls)	32914008
the heel i couldn't walk on very well	228158008
stomach ache	271681002
lost all sexual desires and thoughts	8357008
loss of interest in life	277521002
neurophaty	386033004
terrible charlie horses	54981004
stomach discomfort	271681002
twitching	249966004
tendon pain	21545007
throbbing,burning sensation	90673000
severe stomach cramping	51197009
shaky	26079004
trouble walking	228158008
cramping in both calves	250084002
stomach irritation	162059005
restricted movement	70733008
servere pain	76948002
couldn't walk	228158008
burning sensations in shoulders	90673000
deep constant pain	426206001
muscle twitching on calves	60238002
numbness in left foot	309538000
soreness in upper back	279038004
elbows would burn like fire	90673000
movement is restricted	70733008
loss of sexual desire	8357008
starting to upset my stomach	271681002
stiffness in both knees	249913002
burning feet	36031001
legs ache so bad	10601006
knees stiff	249913002
it's a chore to just walk around	228158008
upset stomach	162059005
hips pain	49218002
stomach distress	162059005
loss the will to do anything	277521002
dragging legs	228158008
legs twitching	60238002
terrible pain in my feet	47933007
doesnt sleep very well at night	301345002
legs just ached	10601006
pain in hands	53057004
neurophathy	386033004
