pain with stomach cramps	51197009
very, very tired all the time	224960004
muscles quivering	60238002
charley horse in my side	54981004
heels hurt	2733002
excruciating pain	67849003
legs are killing me	10601006
restlessness in my legs	32914008
the heel i couldn't walk on very well	228158008
burning feet in toe area	36031001
exhaustion	60119000
confusion	40917007
muscle weakness	26544005
hand cramps	250082003
body stiffed during sleep	271587009
head has been twitching	249966004
loss of stamina	248277009
could hardly move	8510008
hip soreness	49218002
burning sensations in upper chest	90673000
pain in my legs	10601006
starting to upset my stomach	271681002
toes painful	285365001
unable to concentrate	60032008
spikes of pain so severe	76948002
throat tightness	247323005
stiff quad area	225609009
could'nt walk	228158008
big weight gain in stomach area	262286000
numb feet in toe area	309539008
burning sensation	90673000
struggling walking too far	228158008
restless legs syndrome (rls)	32914008
drained and tired	224960004
severe pains	76948002
skin is so dry	16386004
stiffness at left knee	249913002
loss of libido	8357008
loss of muscle strength	26544005
sever abdominal cramps	51197009
pain in my left hip	49218002
hands hurt	53057004
achy legs	10601006
general body stiffness	271587009
lost all sexual desires and thoughts	8357008
comfortably couldn't sleep	301345002
cramping in both calves	250084002
horriable pain that almost throws me down	76948002
cannot sleep	301345002
lost all strength	26544005
soreness in thighs	78514002
deeper muscle twitches on butt	60238002
terrible charlie horses	54981004
pain has been so intense	76948002
restless leg syndrome	32914008
some concentration problems	26329005
right hand tremor	26079004
shin pain	10601006
constant pain shoulders	426206001
aches in legs	10601006
hard to walk	228158008
laziness	277521002
constant twitching	249966004
severe plantar faciitis	202882003
pains hips	49218002
finger stiffness	271587009
uncharacteristical moodiness	286641001
pain in my thighs	78514002
face had swollen up	278528006
mussel weakness	26544005
loss of interest in life	277521002
moderate stomach pain	271681002
not being able to concentrate	60032008
bearly walk	228158008
could barely get out of bed in the morning	8510008
hip hurts	49218002
severe cramping in my back	203095000
pain in hips	49218002
could'nt concentrate	60032008
swelling face	278528006
pain in both quads (above knee, back of leg)	78514002
deeper muscle twitches on arms sides	60238002
thigh soreness	78514002
twitching mouth	249966004
stomach upsets	162059005
mentally in a daze	40917007
extreme muscle weakness	26544005
hips ache	49218002
extreme moodiness	286641001
tired	224960004
movement restriction	70733008
pains through my hips	49218002
loss of endurance	248277009
significant strength reduction	26544005
weakened muscle	26544005
hand being asleep	309086004
acute weakness in the muscles of whole body	26544005
terrible pain in hips	49218002
can hardly walk	228158008
tremors	26079004
pain in left foot	47933007
pain in my left thigh	78514002
pain in both elbows	74323005
toes hurt	285365001
serious cramping hands	250082003
loss of muscel strength	26544005
stiffness in both legs	225609009
heart attacks	22298006
pain in my foot	47933007
pain in my hipjoints	49218002
no strength	26544005
lazyness (i don't feel like doing anything)	277521002
ankle hurt	247373008
loss of strength	26544005
leg soreness	10601006
difficult to concentrate	26329005
could not even walk in the morning	228158008
cardio event	22298006
dry skin	16386004
joint pain in hips	49218002
severe cramps in toes	102551008
unable to focus	60032008
burning sensations in neck	90673000
tight throat	247323005
trouble concentrating	26329005
sick at stomach	162059005
constant pain	426206001
painful stomach cramps	51197009
