increased craving for alcohol	228365005
slamming beers	228365005
urge to consume alcohal all the time	228365005
urge to drink more alcohol	228365005
body fat	238131007
getting fat 	238131007
got fat	238131007
overweight	238131007
concentration difficulties	247761005
concentration problems	247761005
poorer concentration	247761005
slight reduction in my ability to concentrate	247761005
trouble concentrating	247761005
at first gave me tons of energy	247779009
excess energy	247779009
extreme levels of excess energy	247779009
very energized	247779009
a lot of dreaming	247953009
dreams	247953009
dreams 'views' 	247953009
"dreams are , really vivid"	247953009
"dreams, remember them in such great detail"	247953009
long and vivid dreams	247953009
long very detailed dream	247953009
many dreams	247953009
really vivid dreams	247953009
unusual vivid dreams	247953009
very cool sexy vivid dreams	247953009
"very detailed, vivid, fascinating, cinematic-like dreams"	247953009
very vivid dreams	247953009
"very vivid, weird dreams; every night for about 2 months"	247953009
vivd dreams 	247953009
vivid dreaming	247953009
vivid dreams	247953009
vivid dreams 	247953009
vivid dreams in the first week	247953009
vivid sexual dreams	247953009
 felt tight	263897001
a bit tense	263897001
chilled me out	263897001
evening me out	263897001
not as easy going	263897001
edge of suicide	267073005
even more suicidal	267073005
increased suicidality	267073005
suicidal	267073005
suicidal 	267073005
suicidal depressives	267073005
suicidality increased dramatically in the first three weeks	267073005
suicidalness	267073005
suicide	267073005
explosive anger	274951009
extreme anger	274951009
outbursts	274951009
ranting raging fits	274951009
sudden outbursts	274951009
very angry outbursts	274951009
 unmotivated	277521002
lack of drive	277521002
lack of drive motivation	277521002
no motivation 	277521002
not motivation	277521002
unmotivated	277521002
unmotivated to do anything	277521002
wasn't motivated to do anything	277521002
zero motivation	277521002
balance my mood	286641001
foul mood	286641001
moody	286641001
moody days	286641001
slightly moody	286641001
vastly increased moodiness	286641001
"alot of stomach problems, first week"	300306001
my stomach is a wreck	300306001
stomach problems	300306001
very hard on your stomach	300306001
aches and pains as if i have the flu	315642008
feel as though i had the flu	315642008
feel like a bad case of the flu 	315642008
"flu like symptoms, last so long"	315642008
flu like symptons	315642008
flu-like symptoms	315642008
flu-like symptoms 	315642008
flue like symptoms	315642008
initially flu-like feeling	315642008
strong flu like symptoms	315642008
"symptoms like the flu, last for a couple of days"	315642008
ability to ejaculate	386790008
abnormal ejaculation	386790008
impossible to ejaculate	386790008
inability to ejaculate during sex	386790008
problems ejaculating	386790008
some difficulty with ejaculation	386790008
trouble ejaculating	386790008
deep-end mania	405273008
highs	405273008
little bit manicky	405273008
manic episodes	405273008
mild mania	405273008
moment of over excitement combined with rudeness	405273008
raging maniac	405273008
severe manic episodes	405273008
wanna go out or stay in bed	405273008
horrible nightmares	419145002
horrific nightmares	419145002
occasional bad nightmare	419145002
occasional nightmares every night for about 2 months	419145002
scary dreams	419145002
some nightmares	419145002
terrible dreams	419145002
terrible nightmares	419145002
bizarre dreams	419581008
crazy dreams	419581008
crazy dreams 	419581008
extremely vivid & bizarre dreams	419581008
unusual dreams	419581008
very strange dreams	419581008
"very vivid, weird dreams"	419581008
vivid dreams weird and wild	419581008
weird dreams	419581008
wierd dreams	419581008
wild dreams	419581008
"wild, life-like/real dreams"	419581008
wilder the dreams	419581008
"at first, nervousness"	424196004
edge	424196004
extreme nervousness	424196004
nervous	424196004
nervousness	424196004
nervousness worse	424196004
"nervousness, gone away after a few weeks"	424196004
very nervous	424196004
wired	424196004
blocked tears 	715039008
can't cry	715039008
"long term, can't cry"	715039008
no crying	715039008
"not that i'd want to be cry often; now, nothing"	715039008
 fall asleep at work	141000119100
all i wanted to do during the day was sleep	141000119100
sleeping 2-3 hours during the day	141000119100
sleeping several times during the day	141000119100
want to sleep in the afternoon	141000119100
would doze off at work at my desk and during meetings	141000119100
