body pains	82991003
little pain	22253000
muscle aches in thighs	288230000
bottoms of feet hurt	47933007
hard to sleep	301345002
lower leg weakness	309774006
stiffness in whole body	271587009
loss of muscle mass in chest	88092000
coq10	77424011000036100
resting pulse had jumped to about 120	86651002
could barely move	8510008
low libido	8357008
flu symptoms	95891005
could barely walk	228158008
pain in my foot	47933007
body ached	82991003
fingers twitching	60238002
burning sensations	90673000
complete body flushes (like a hot flash without the hot)	238810007
vertgo	399153001
joint pain in the hips	49218002
muscle soreness in my forearms	288228002
joint pain in shoulder	267949000
gass	162076009
horrific cramps	55300003
hematuria	34436003
moderate insomnia	193462001
increasing pain	22253000
hard time sleeping	301345002
muscle pain in upper back	279038004
dizziness	404640003
in both legs weakness	309774006
general weakness in my calves	162076009
pain in muscles of both upper arms	288228002
facial swelling	278528006
ball of my left foot was so painful	47933007
frequently unable to think clearly	247640008
pain in shoulder-feels like arm pulled out of socket	45326000
left side of jaw itches	418363000
exhaustion after exercise	267044007
serious feet cramping	102551008
tingling in my arms	62507009
memory (sht term)loss	247592009
charley horses in the abdomen	54981004
can barely walk	228158008
tightness in my throat	247323005
muscle fatigue in my forearms	80449002
short term memory lacking	247592009
general body stiffness	271587009
tylenol	3080011000036109
pain in shoulders joints	45326000
pain in upper legs	78514002
affected my balance	387603000
gas pains back	271832001
coenzymeq10	77424011000036100
migrains	37796009
tingling	62507009
constant pain shoulders	426206001
joint pain in knee	30989003
memory problem	386807006
muscle twitching on bottom of feet	60238002
vision is giving me problems	63102001
severe cramping	55300003
stiff quad area	225609009
difficulty/shallow breathing	230145002
felt generally terrible	213257006
muscle aches and pain	68962001
calves muscle pain in the	300954003
barely walk	228158008
burning back pain	161891005
persistent dry skin spots	16386004
everything hurts	82991003
agitation	24199005
no amount of sleep makes me feel rested	77692006
cramping in my stomach	51197009
aching pain in my arms	102556003
pain in my shoulder	45326000
tendonitis	21545007
tingling in fingers	62507009
pain in my stomach	21522001
gastro/ent	162076009
muscle problem	129565002
high blood pressure	24184005
difficulty thinking	247640008
pain muscle	68962001
increased blood pressure	24184005
pain in leg muscles	288231001
diarria	62315008
foggy	419723007
bumps on both sides of my stomach that looks like chicken pots	271807003
vomited	422400008
mental confusion	40917007
painful stomach cramps	51197009
could'nt concentrate	60032008
general weakness in hands	162076009
general malaise	162076009
muscle spasms in leg	449917004
muscular pains	68962001
cannot walk more than 5 yards	228158008
at times felt like i'm going blind	63102001
tingling in my feet	62507009
numbness in upper legs from knee to thigh	309537005
increased heart rate	3424008
tight throat	247323005
head hurting	25064002
coq-10	77424011000036100
decrease in overall strength	26544005
overall weakness	13791008
decreased cognitive skills	386806002
pain in the shoulder	45326000
liver enzymes to rise	166643006
twitching in thighs	249966004
muscle wasting in the shoulders	88092000
nauseous	422587007
inflammation in my back muscles	55300003
burning sensations in upper chest	90673000
heart palputations	80313002
uterine, cramps (menopausal for 20 years)	29542008
foot cramps	102551008
muscle aches in arms	288228002
decrease in sexual desire	8357008
anorexic	79890006
diziness	404640003
tighening of the chest	23924001
comfortably couldn't walk	228158008
no concentration	60032008
legs are restless	32914008
debilitating muscle pain in my legs	288231001
knew pain	22253000
legs feel leaden	161873000
diarrhoea	62315008
elevated my blood glucose levels	166892002
mild headache	25064002
pain in foot	47933007
joint aches	57676002
excessive mestrual bleeding	386692008
joint discomfort	57676002
hands are somewhat numb	309521004
elevated creatine	166717003
mild heart attack	22298006
tired all the time	224960004
hand being asleep	309086004
chestpain	29857009
mental fog	419723007
calves muscle pain in	300954003
arms started going numb	298753001
last straw was ringing in the ears	162352007
gastrointestinal problems	162076009
extra pains	22253000
much fatigue	84229001
cortisone shot	21779011000036103
tylenol extra	3080011000036109
gas pains in abdomen	271832001
heel tendon bruising	34840004
muscel fatigue	80449002
simvastatin	21242011000036102
feeling exausted	84229001
muscles had become weak and stressed	26544005
genetically high ldl	162076009
cramp	55300003
back pain lower	279039007
diarrhea	62315008
muscular pain	68962001
pain in elbow	74323005
constant gas	162076009
right hand tremor	26079004
tingling in hands	62507009
mild cramps	55300003
in legs weakness	309774006
in a fog	419723007
ache	22253000
blurry vision	246636008
liver damage	235856003
loss of muscle in left leg	88092000
diarrehea	62315008
arthritic pain	57676002
alot of gas	162076009
backpain	161891005
numbness in arms	298753001
ringing in the ears	60862001
put weight on suddenly for no reason	8943002
caused me to limp	16973004
cholesterol high	166830008
hands tingling	309086004
joint pain very arthritic	57676002
pain back	161891005
feelings of fatigue	84229001
diarhhea	62315008
can hardly sleep	228158008
could not even walk in the morning	228158008
pain in lower back	279039007
numb leg	309537005
intolerable itching	418290006
blood in stool	405729008
not being able to get out of bed in the morning	301676004
severe leg cramping	449917004
legs felt like they had run a marathon	80449002
body pain	82991003
have no energy	248274002
constant headaches	25064002
rematoid arthro	69896004
leg weakness	309774006
constant sleepiness	77692006
low back pain	279039007
lost all strength	26544005
stiffness in legs	225609009
so weak	13791008
loss of sexual desire	8357008
cramped	55300003
pain in my abdomen	161891005
muscle aches in arms	68962001
achiness	22253000
started going numb legs	309537005
stiff	271587009
aches and pain from head to toe	82991003
mental fogginess	419723007
tylenol pm	3080011000036109
constant muscle tension in legs	250069006
numbness in muscles	44077006
pain in stomach	271681002
i didn't feel right	367391008
pain on outer sides of thighs	78514002
fatigue in legs	80449002
light-headedness feeling	386705008
cholestorol which had jumped from 175 to 220	166830008
painful leg cramps	449917004
frequent headaches	25064002
hard to pick up feet	228158008
chest aches	29857009
loss of apetite	79890006
barely remember anything that has happened recently	386807006
pain so bad	22253000
pain in bottom of feet	47933007
tendon pain	21545007
loss of support in all muscels in particular calf and leg	26544005
tendonitis	34840004
numbness in left foot	309538000
calf cramping	250084002
poor balance	387603000
heart damage	56265001
severe muscle pains	76948002
cramping in back	55300003
difficulty walking	228158008
loss of muscel strength	26544005
hair fell out	278040002
excruciating pain	67849003
vertigo like attacks	399153001
pain in lower legs	300954003
pravachol	3848011000036104
palpatations	80313002
increase in cramping	55300003
burning ankles	90673000
dizzines	404640003
muscle weakness from the pevis down to my toes	26544005
heavy aching legs	161873000
major sorness in knees	30989003
muscle soreness	68962001
weakness in arms	309774006
bottom of my foot is extremely tender	47933007
short term memory is terrible	247592009
burning sensations in shoulders	90673000
sore ankles	247373008
tire very quickly muscles	80449002
feet still hurt	47933007
muscle cramps in feet	102551008
muscel pain	68962001
debilitating muscle pain in my back	68962001
neck muscel problems	129565002
extreme fatique	13791008
feel like a bubble of air is stuck in my chest	23924001
depresion	35489007
skin itchiness	418363000
leg cramps	449917004
body stiffed during sleep	271587009
irregular cramping	55300003
slight neck pain	81680005
type 2 diabetes	44054006
coenzyme10	77424011000036100
can't walk	282145008
light headedness	386705008
feel like shit all the time	367391008
itchiness	418290006
headache	25064002
"""back labor"" pains"	161891005
effect on your memory	386807006
difficult for me to walk	228158008
spasms	45352006
body cramps	55300003
back muscle pain in the	161891005
weak & wobbley wrists	13791008
little gas	267052005
legs were hurting too much	10601006
hard to walk	228158008
mood changes	18963009
in the triceps arm fatigue	80449002
depression	35489007
pain in knee	30989003
heaviness in the legs	161873000
cortison shots	21779011000036103
comfortably couldn't sleep	301345002
low in energy	248274002
tremors	26079004
ache all over	82991003
anorexia	79890006
feeling in a fog	419723007
loss of sexual drive	8357008
aching muscles in back	161891005
extreme fatigued	13791008
muscle pain in shoulders	288226003
b/l shoulder pain	45326000
chronic pain in all my muscles	68962001
elevated bp	38341003
heart desease	56265001
dry skin	16386004
minor joint soreness	57676002
low sex drive	8357008
finger pins and needles	62507009
itchy crawly feeling	418290006
aching joints	57676002
breathing problems	230145002
feel fatigued	84229001
losing my hair	278040002
liptior	3877011000036101
plantar fasciitis in my feet	202882003
liver enzymes were elevated	166643006
ankles and the soles of my feet feels like i was walking on hot coals	36031001
more tiered	224960004
aching in shoulders	267949000
flu-like symptoms	95891005
muscle pain in thighs	288230000
feet are cramping	102551008
migranes during sexual intercourse	37796009
numbness in my hands	309521004
neck hurt	81680005
pain in my arm	102556003
cramps in my fingers	250082003
charley horses in feet	54981004
over-streesed muscles	80449002
could not walk without falling	228158008
i feel like i'm in a fog	419723007
ackey leg cramps	449918009
joints aching	57676002
burning of ankles	90673000
eye sight appeared foggy	246636008
concentration is worse than ever	26329005
hurt to walk	426899007
plantar fasciitis of my left foot	202882003
tingling in my shins	62507009
my heart rate jumped to 106	3424008
light headedness(problem keeping balance)	386705008
pains in my left knee	30989003
excercise intolerance	267044007
tingling in the scalp	62507009
severn leg cramps	449917004
blurring eyesight	246636008
couldnt walk	228158008
back pain	161891005
depressions	35489007
in my knees joint pain	30989003
horriable pain that almost throws me down	76948002
diarrhoa	62315008
shouldar ache	45326000
terrible pains in big toe	285365001
restless leg syndrom	32914008
nausea	422587007
slight swelling of cheeks	278528006
leg calf cramps	250084002
aching joints shoulders	267949000
burning	90673000
severe pains	76948002
was incredibly week	13791008
all-over muscle pain	68962001
very tired	224960004
sever stomach cramps	51197009
blurred vision	246636008
low energy	248274002
cramping in back muscles	55300003
bit drowsy	271782001
can hardly walk	228158008
tingling in extremities	62507009
pain in my lower legs and feet	10601006
muscle pain in left elbow	74323005
at times felt that i'm going blind	63102001
hands sore	53057004
decreased energy	248274002
elevated creatinine	166717003
generalized skin discoloration	162076009
menstrual cramps without vaginal bleeding	431416001
lack of sexual drive	248096004
cpk was elevated	166717003
blured vision	246636008
lack of sexual desire	248096004
gastro problem	162076009
stomach irritation	162059005
pain in upper back (over left shoulder blade)	279038004
loss of drive	277521002
lassitude	13791008
fell asleep while driving	77692006
muscle issues	129565002
ibuprofen 400 mg	21885011000036105
suicidal depression	35489007
severe cramping in my back	203095000
vertigo like attack	399153001
always feeling tired	60119000
very grouchy	55929007
felt like i was coming down with flu	95891005
achy muscles	68962001
cramps in calves	250084002
burning sensations in legs	90673000
inability to walk	282145008
aches and pain in both arms	102556003
blood sugar elevated	166892002
fatigued	84229001
chronic bone/joint pain	57676002
shoulder muscle pain	288226003
cramping in hamstrings	449917004
tinititis	60862001
problems with tinnitus	60862001
exhausted	60119000
loss of hair	278040002
muscle cramps in lower legs	449918009
calves joint pain in	267953003
felt rotton all day long	213257006
tingling of feet	62507009
severe leg muscle weakness	309774006
aching joints knees	30989003
crabby	55929007
pain in almost every muscle	68962001
tingling in back of neck	62507009
muscle pain in the leg	288231001
numb toes	309538000
pains	22253000
could'nt walk	228158008
every muscle from my waist down was effected	129565002
limits my ability climb stairs	165247006
confusion	40917007
painful inflamation of joints	57676002
inability to sleep well	301345002
aching in legs	10601006
tingling face	62507009
arthrotec	3384011000036100
lower back pain	279039007
acidic bile at the back of my throat	698065002
muscule aches & pains	68962001
arthritic type pain in all joints	57676002
pain inbetween both shoulder blades	279038004
hip pains	49218002
diarreah cramping	271832001
eyesight problems	63102001
muscle aches,	68962001
severe tintitinitis (ringing in ears)	60862001
calves tire and burn	300954003
legs feel tired	80449002
agitated	24199005
toes hurt	285365001
my feet hurt	47933007
muscles aches	68962001
muscles in my chest started aching	68962001
excrutiation pain throughout my entire body	67849003
arthrites	3723001
rapid heart beat	3424008
severe vertigo	399153001
problems concentrating	26329005
tingling in arms	62507009
face had swollen up	278528006
migranes	37796009
impaired memory	386807006
intestinal/stomach pain	9991008
limp	16973004
just wanted to sleep	77692006
left shoulder aches	45326000
head has been twitching	249966004
unable to climb stairs	165247006
chronic knee pain	30989003
knees sore	30989003
eye sight changes	63102001
pain in hip	49218002
always exhausted	60119000
intense depression	35489007
lack libido	8357008
inability to concentrate	60032008
restless leg syndrome	32914008
some concentration problems	26329005
joint pains	57676002
lost my ability to walk	282145008
pain in my calves	300954003
hand tremors	26079004
severe muscle aces	68962001
loss of short term memory	247592009
arms painful	102556003
lack of appetite	79890006
pain in my legs	10601006
could barely get out of bed in the morning	8510008
pravochol	3848011000036104
rush all over my face	271807003
muscle pain just below shoulder blades	288226003
pain in arm	102556003
gassy abdominal cramping	162076009
weakness in legs	309774006
extreme stomach pain	21522001
insomnia	193462001
pain with stomach cramps	51197009
itch	418290006
neck right down to my right shoulder blade is very very sensitive and very very painful	81680005
ibu	21885011000036105
insommnia	193462001
peripheral neuropathy in arms	302226006
difficulty breathing	230145002
moderate stomach pain	271681002
muscle atrophy	88092000
tingeling in fingers	309086004
burning feeling	90673000
so tired	224960004
excruciatig pain	67849003
muscle pain over the entire body	68962001
tingling extremities	62507009
muscle cramps	55300003
pain bad	22253000
chest pains	29857009
elevated cholesterol	166830008
muscle aches and pains	68962001
i simply could not walk	282145008
feel pretty lousy	367391008
liver enzymes sky-high	166643006
finger tingling	62507009
stomach distress	162059005
flu-like syptoms	95891005
clotting, and horrible periods	386692008
legs always feeling like lead	161873000
chest pain	29857009
gasto discomfort	162076009
vitamins c	77435011000036104
excessive sleep	77692006
muscle aches in legs	68962001
nauseated	422587007
pain in both knees	30989003
pain in both legs	10601006
occasional leg cramps	449917004
neuropathy	386033004
burning sensations in calves	90673000
high bp	24184005
cramps in my left calf	250084002
aching muscles	68962001
lipitor	3877011000036101
vit. c	77435011000036104
myopathy	129565002
toes became so painful	285365001
mood change	18963009
knees stiff	249913002
pins and needles	62507009
could not sleep well	301345002
constant soreness in abdomen	21522001
dificultly in walking	228158008
flu like syptoms	95891005
worse headache than usual (i have migraine)	37796009
loss of libido	8357008
painful to walk	426899007
iubrofen	21885011000036105
pins and needles feeling	62507009
hips hurt	49218002
chest tightness	23924001
increased menstruation	386692008
elevated blood pressure	38341003
pain	22253000
vision problems	63102001
burning sensations in hands	90673000
aches and pains	82991003
abominal cramps	9991008
persisten feeling of tiredness	267032009
tiredness is at a high level	224960004
mild muscle pain	68962001
generaly feeling unwell like walking in a daze (zombie like)	162076009
weak & wobbley knees	309774006
needed to rest every few minutes	84229001
light headed	386705008
pain in hips	49218002
migrane headaches	37796009
dioreah	62315008
pains neck	81680005
discomfort in right side upper and lower of stomach area	271681002
extreme muscle spazms in my lower back	203095000
affecting my stomach(acid reflux)	698065002
loss of strength	26544005
diarreah	62315008
spasms in upper thighs	45352006
blurr vision	246636008
hair loss (diffuse alopecia)	278040002
extremely fatigued	13791008
horrible back spasms	203095000
extreme muscle weakness	26544005
hurt	22253000
breathing difficulties	230145002
lack of strength	26544005
heart palpitations	80313002
elbow pain	74323005
exercise intolerance	267044007
numbness on left arm	298753001
gut wrenching pain	76948002
hot flashes	238810007
memory confusion	40917007
damage to my muscles	129565002
dizzieness	404640003
mussle spasm	55300003
pain unbearable	67849003
muscle aches in calves	288231001
heart problems	56265001
arthrotec 75	3384011000036100
loss of interest in life	277521002
rashes	271807003
uterine cramps	29542008
pain pain pain	22253000
gastric problems	162076009
legs ached	10601006
difficult swallowing	288939007
lower legs have been hurting	10601006
naseua	422587007
inability to think clearly	247640008
numbness and tingling in my hands	309521004
cholesterol was very high	166830008
had pains throughout my upper body	102480002
no feeling in right leg	429783005
couldn't walk across the room	228158008
could not sleep	248255005
legs are sore	10601006
lightheaded	386705008
stroke	230690007
lost muscular strength	26544005
rapid pulse	86651002
muscle weakness in my left arm	309774006
right hand has been getting numb	309521004
charley horses in calves	54981004
elevated bloodb pressure	38341003
mild stroke	230690007
itching	418290006
numbness in my feet	309538000
high sleep requirement	77692006
memory problems	386807006
tremor	26079004
lower abdominal pain	21522001
parkinson	49049000
pain between my shoulder blades	279038004
cannot walk even a short distance due to pain	282145008
severe insomnia	193462001
weakness in hips	309774006
muscule pain	68962001
poor concentration	26329005
light-headedness (hurt to hold my head up or turn my head from side to side and that made driving real difficult)	386705008
muscle pain lower back	279039007
debilitating	13791008
stomach upsets	162059005
severe nausea	422587007
shroke	230690007
muscles have diminished	88092000
joint pain in thighs	49218002
severe muscle weakness	26544005
armpain	102556003
muscle weakness in back	26544005
arms weak	309774006
ill feeling	367391008
leg soreness	10601006
vomiting	422400008
severe tingling	62507009
felt just strange	367391008
stomach hurt soooo bad	271681002
crabbiness	55929007
arthritis strength tylenol	3384011000036100
knees aches	30989003
itching of the skin	418363000
difficult for me to get out of bed	301676004
chest pain left side	29857009
hips pain	49218002
can not sleep	301345002
cramps in hands	250082003
fatigue, increased	84229001
muscle spasmns in legs	449917004
growing depression	35489007
servere pain	76948002
general weakness in my feet	162076009
pins and needles on right arm	62507009
falling asleep all the time	77692006
hand pain	53057004
dragging legs	228158008
lipior	3877011000036101
increased fatigue	84229001
charley horses in shoulders	54981004
aches in hands	53057004
pain in my knees	30989003
difficulty concentratiing	26329005
muscle pain in right hip	49218002
atrophy	88092000
memory failure	386807006
felt like i had the flu	95891005
excessive hot flashes	238810007
feeling sick	213257006
tylenol #3	3080011000036109
moodiness	286641001
muscle wasting in the arms	88092000
pain in my knee	30989003
memory deficits	386807006
muscle spasm	55300003
period like cramps	29542008
could hardly move	8510008
gassy	162076009
aching in back	161891005
myopathies	129565002
abdominal cramping	9991008
cant walk	282145008
hand numbness	309521004
pain in their feet	47933007
doesnt sleep very well at night	301345002
heel pain	2733002
lipiltor	3877011000036101
it hurts	22253000
feeling tired all the time	267032009
couldn't walk	228158008
high sugar attack	166892002
cramping in both quads (above knee, back of leg)	449917004
pain in my hips	49218002
blinding headaches	25064002
knee pain	30989003
hair was falling off	278040002
ability to concentrate	60032008
muscle ache	68962001
problems with concentration	60032008
damage your heart	56265001
muscle weariness in legs	80449002
weak legs	309774006
big weight gain in stomach area	262286000
charley horse in one or both breasts	54981004
tightness in throat with occasional choking problem	247323005
general feeling of weakness	162076009
twitching around my mouth	249966004
damaging my muscles	129565002
weakness in back	309774006
intense calf pain	300954003
pain in my thighs (muscle cramping)	288230000
decreased libido	8357008
pain in feet	47933007
loss of desire to do or accomplish anything	277521002
extreme tiredness	84229001
balance problems	387603000
sensations of tingling in my legs	429783005
tingling in my fingers	62507009
flared up tendenitis	34840004
acute weakness in the muscles of whole body	26544005
neck pain up to the back of the head	81680005
lots of gas	267052005
neck pains	81680005
simvostatin	21242011000036102
loss of coherent thought	247640008
hands hurt	53057004
changes in mood	18963009
jointaches	57676002
menstrual cramps with vaginal bleeding	431416001
mild joint pain	57676002
light head	386705008
body aches	82991003
cortisone injection	21779011000036103
shoulder pain was unbearable	45326000
flu like symptoms	95891005
coronary disease	56265001
neck ache	81680005
couldn't walk straight	228158008
acute pain in the legs	10601006
cramps in thighs	449917004
limped	16973004
buttocks cramps	55300003
strength decrease dramatically	26544005
fatigue	84229001
lower tendon pain	21545007
body flushes	238810007
low grade headache	25064002
charley horses in abdomen	54981004
on the back of the head pain in every tendon	25064002
could barely walk across the room	228158008
persistent fatigue	84229001
cannot concentrate	60032008
weakness in knees	309774006
pain in ankles	247373008
""" fluey"" feelings in upper arms, legs"	95891005
gastric pain	162076009
pain in my lower legs	10601006
exhausted all the time	60119000
feel a bit weird	367391008
starting to upset my stomach	271681002
discomfort when i walk	426899007
memeory problems	386807006
rarely sleep well	301345002
inability to think fast enough	247640008
muscles hurt	68962001
numbness in my shins	309537005
high liver enzyme	166643006
extreme uterine cramping	29542008
joint pain in hips	49218002
cognitive impairments	386806002
pains in hands	53057004
vitamin c crystals	77435011000036104
flu like symtoms	95891005
sever abdominal cramps	51197009
heart disease	56265001
tingling legs	62507009
extreme forgetfulness	55533009
muscle spasams in face and neck	55300003
live damage	235856003
calves hurt	300954003
backache	161891005
pain is so intense	76948002
severe headache	25064002
muscle crammps	55300003
