short term memory dysfunction	247592009
tintinitus	60862001
stiff	271587009
numbness in both legs	309537005
tired more than ususal	224960004
couldnt walk	228158008
pain in foot	47933007
tired	224960004
head hurting	25064002
tinnitus in my left ear	60862001
gastrointestinal problems	162076009
cortisone shots	21779011000036103
flu-like symptoms	95891005
severe neuropathy	386033004
i feel like i've been run over by a truck	102480002
legs are killing me	10601006
headaches	25064002
palpatations	80313002
muscle spasms in leg	449917004
increased fatigue	84229001
tired all the time	267032009
loss of strength	26544005
chestpain	29857009
finger stiffness	271587009
charley horses in sides	54981004
gerd	162076009
shin pain	10601006
spazms	45352006
muscles feel like a wet dish rag	26544005
rarely sleep well	301345002
blood in my stool	405729008
generalized skin discoloration	162076009
legs are sore	10601006
lack of appetite	79890006
tylenol 8	3080011000036109
problems sleeping	301345002
legs began feeling very tired	80449002
tylenol 3	3080011000036109
very bad pain	76948002
lost all strength	26544005
cortozone injections	21779011000036103
sporadic lower abdominal cramping	51197009
muscel fatigue	80449002
pain in arm	102556003
neck muscle pain in the	81680005
general malaise	367391008
pain in my left hip	49218002
itchy	418290006
growing depression	35489007
pain is severe	76948002
exhausted	60119000
sore arms	102556003
crabby	55929007
persistent feeling of tiredness	267032009
weight gain	8943002
spasms all throughout my legs	45352006
heart disease	56265001
general depression	162076009
lipitor(atorvastatin)	3877011000036101
cholestrol went up dramatically	166830008
weakness in my right arm	309774006
malaise	367391008
noticible loss of muscle structure	88092000
high sleep requirement	77692006
serious feet cramping	102551008
pain on the sole of my feet	47933007
flu-like syptoms	95891005
geting bad swets	162076009
memeory problems	386807006
intense depression	35489007
memory impaired	386807006
strong tingling in one hand	309086004
mood swings	18963009
body pains	82991003
difficulty swallowing	288939007
pain in back	161891005
thigh pain	78514002
cognitive disfunction	386806002
severe leg cramps	449917004
sore neck	81680005
unwarranted depression	35489007
foggy vision	246636008
could not walk without falling	228158008
severe gas	267052005
intestinal pain	9991008
numbness	44077006
ringing in my left ear increased	162352007
feet are cramping	102551008
significant strength reduction	26544005
muscel pain	68962001
arthritice	3723001
general weakness	162076009
hardly walk	228158008
stomache aches	271681002
feeling exausted	84229001
haven't slept	248255005
numbness on left side	44077006
pain in my shoulders	45326000
not motivated to do anything	277521002
blurry vision	246636008
sore back	161891005
pain in upper legs	78514002
excrutiating pain	67849003
low energy	248274002
cramps in hands	250082003
soreness in shoulders	45326000
hurt to walk	426899007
severe mood swings	18963009
severe mentrual cramps	431416001
mini-strokes	230690007
pain in my knee	30989003
simvastatin	21242011000036102
foot was hurting	47933007
pain in my lower leg	10601006
intense heart pain	29857009
aching (like the flu)	82991003
cramping in calves	250084002
tachycardia	3424008
charley horses in legs	54981004
tightness in throat with occasional choking problem	247323005
needed to rest every few minutes	84229001
tendons hurt	21545007
tingly hands	62507009
hot/heated flushing sensation that began mid-torso and continued up to the top of head (top of scalp started tingling and burning)	238810007
vomitting	422400008
diarrhea	62315008
muscle pain calf area	288231001
pain in legs	10601006
tingling extremities	62507009
fuzzy	247640008
tylonol	3080011000036109
numbness in my hands	309521004
back discomfort	161891005
pain in my hip	49218002
heart attact	22298006
lower legs have been hurting	10601006
charley horses in the abdomen	54981004
ankles ache so bad	247373008
muscle atrophy legs	88092000
muscles weak	26544005
hurts to go up stairs	425423002
pain in hips	49218002
knee pain	30989003
coq10	77424011000036100
ibuprofen	21885011000036105
gi bleed	162076009
severe leg muscle cramps	449918009
gets tired a lot	162076009
mentstrual cramps	431416001
everything on my body hurts	82991003
uterus contractions	29542008
body ached	82991003
balance problems	387603000
loss of muscle strength	26544005
general degradation	162076009
unable to get out of bed	301676004
head aches	25064002
feet is painful	47933007
muscles in my chest started aching	68962001
joint pain in legs	267953003
sever abdominal cramps	51197009
cramps in thigh	449917004
muscular pain	68962001
severe leg cramping	449917004
pain in the shoulders	45326000
severe insomnia	193462001
total muscel weakness	26544005
spasms in leg muscles	449917004
problems concentrating	26329005
pains all over body	82991003
tingly feeling in scalp	62507009
fatique	84229001
painful leg cramps	449917004
knee hurt	30989003
not being able to get out of bed in the morning	301676004
pain in the back	161891005
inability to think clearly	247640008
severe muscle weakness	26544005
toes painful	285365001
liver enzymes were very elevated	166643006
mentally in a daze	40917007
leg cramps	449917004
skin rash	271807003
periphiral neuropathy	302226006
slight muscle aches in my back	161891005
lost my ability to walk	282145008
itching	418290006
charley horses in calves	54981004
gastro problem	162076009
pain in muscles	68962001
severe diarrhea	62315008
pain in every joint	57676002
impaired my ability to exercise	267044007
unbearable muscle pain	68962001
direar	62315008
elevated cholesterol	166830008
rapid heart beat	3424008
pain in neck	81680005
soreness in muscles	68962001
menstrual cramps without vaginal bleeding	431416001
painful muscles	68962001
wanted to vomit	422587007
muscle pain in the lower back	279039007
extreme fatique	13791008
pains in my back	161891005
slight swelling of cheeks	278528006
very off balance	387603000
tingling in legs	429783005
persistent fatigue	84229001
excessive drowsiness	271782001
muscels hurts	68962001
laziness	277521002
pain in my arms	102556003
genetically high ldl	162076009
general malaise	162076009
muscular aches	68962001
pain when i sit down or stand from a sitting position	425423002
muscles wasting	88092000
very bad pain in my muscles	68962001
nausia	422587007
rash on upper left torso	271807003
lack of sexual drive	248096004
very severe cramps	55300003
burning in the soles of my feet	36031001
stiffness in my feet	225609009
couldn't walk across the room	228158008
muscle weakness from the pevis down to my toes	26544005
very shaky	26079004
loss of sex drv	8357008
skin rash back of my neck	271807003
muscle fatigue	80449002
flu like synptoms	95891005
poor memory	386807006
chest pain left side	29857009
pain was worse	76948002
muscles are like boards they're so tight	250069006
coq 10	77424011000036100
co-q10	77424011000036100
feet still hurt	47933007
major sorness in elbows	74323005
hair losss	278040002
muscle aches,	68962001
sore ankles	247373008
pain in shoulder	45326000
tingly feeling in hands	62507009
myopathy	129565002
right heel became painful	2733002
muscle cramps in ribs	203095000
pains hips	49218002
mmdepression	35489007
worse migraines	37796009
palpitations	80313002
twitching mouth	249966004
difficulty walking	228158008
sick to stomach	162059005
lower leg weakness	309774006
sore joints	57676002
tingling in the scalp	62507009
parkinson's disease	49049000
toe cramps	449917004
diarrehea	62315008
exhausted all the time	60119000
severe upper body pain	102480002
muscles had become weak and stressed	26544005
muscle pain in right hip	49218002
pain in shoulders joints	45326000
simvistatin	21242011000036102
depressions	35489007
forgetfulness	55533009
diarria	62315008
sleep alot	77692006
type ii diabetic	44054006
calves muscle pain in the	300954003
neck pain up to the back of the head	81680005
weird tight feeling in chest cavity	23924001
memory fog	386807006
backpain	161891005
feet joint pain similar to arthritis	57676002
urine is bloody	34436003
gas pains in back	271832001
fluish feeling	95891005
pain in my arm	102556003
increase in cramping	55300003
irreversible muscle damage	129565002
muscles very tight	250069006
toes went into muscle spasms	102551008
burning sensations in neck	90673000
muscle aches in chest	68962001
sore knee	30989003
left foot started hurting	47933007
not able to remember things like whether i had done something or where i had placed something	386807006
stiff knees	249913002
tingling in arms	62507009
so weak	13791008
pain has gone into my shoulder	45326000
tired lower arms and legs muscel	80449002
felt like i had been run over by a truck	102480002
spasms	45352006
blurriness	246636008
irratibility	55929007
feel pretty lousy	367391008
sore feet	47933007
so tired	224960004
severe muscle pains	76948002
cramps in thighs	449917004
severe numbness in hand	309521004
vertigo like attacks	399153001
intestinal/stomach pain	9991008
legs feel leaden	161873000
generaly feeling unwell like walking in a daze (zombie like)	162076009
thinking problems	26329005
muscle achs	68962001
elbows sore	74323005
muscular aches and pains	68962001
very bad pains in hands	53057004
cramps in my left calf	250084002
left heel pain	2733002
spikes of pain so severe	76948002
thinning at the back and sides of my head	278040002
pain in ankle	247373008
hairloss	278040002
muscle aches in my lower back	279039007
numbness hands	309521004
tightness of throat	247323005
mild flatuelence	267052005
exhaustion after exercise	267044007
stomach upsets	162059005
wild mood swings	18963009
muscle weakness in my left arm	309774006
week	13791008
severe sudden onset headache in the back of head	25064002
numbness in arms	298753001
migranes	37796009
acidic bile in my mouth	698065002
loss of muscle mass in face	88092000
tingling in the neck	62507009
vision problems	63102001
genitals and lips excruciating	162076009
weakness in hips	309774006
feet hurt	47933007
general body stiffness	271587009
agitation	24199005
restlessness in my legs	32914008
pain pain pain	22253000
toes hurt	285365001
put weight on suddenly for no reason	8943002
not as sharp mentally	419723007
tenderness in the lower back	279039007
pain neck	81680005
neck right down to my right shoulder blade is very very sensitive and very very painful	81680005
migranes during sexual intercourse	37796009
stomach upset	162059005
pain really bad	76948002
lipitor (atorvastatin)	3877011000036101
pain muscle	68962001
balance off	387603000
pain unbearable	67849003
terrible short term memory problems	247592009
loss of concentration levels	60032008
leg calf cramps	250084002
muscle pain over the entire body	68962001
pain in my stomach	21522001
windy	267052005
pain in my legs	10601006
spinning head	399153001
terribe pain	76948002
pain in my neck	81680005
lower back ache	279039007
neck pains	81680005
very bad pains in shoulders	45326000
uterus starting to have spasms	29542008
general weakness in my feet	162076009
gi distress	162076009
fatiqued	84229001
hard to sleep	301345002
muscle aces	68962001
gassy abdominal cramping	162076009
artritic	3723001
dizzy spells	404640003
pain in both knees	30989003
severn calf cramps	250084002
increased heart rate	3424008
weak	13791008
weakness in my legs	309774006
thining hair	278040002
pain in the pit of my stomach	271681002
diarrhoa	62315008
no strength	26544005
walking up the stairs was intolerable	165247006
pains in my left knee	30989003
leg muscles painful to light pressure	425423002
lots of gas	267052005
reduced mental capabiities	386806002
leg pain	10601006
severe colon cramping	9991008
cramping of the calf muscles	250084002
my legs became lead	161873000
tired all the time	224960004
tighening of the chest	23924001
severe myopathy	129565002
big weight gain in stomach area	262286000
tinititis	60862001
severe muscle pain	68962001
short term memory is terrible	247592009
severe myalgia	68962001
moodiness	286641001
metal moods	286641001
increased memory loss	386807006
muscle cramping	55300003
painful inflammed joints	57676002
joint pain in the knees	30989003
very bad headaches	25064002
liptor	3877011000036101
leg cramping	449917004
foggy brain	419723007
weakness in the calves	309774006
gasto discomfort	162076009
back pain in the am	102556003
poor balance	387603000
rush all over my face	271807003
heart attackes	22298006
joint pains	57676002
ankles started aching	247373008
tremor	26079004
pains in hands	53057004
weak all the time	13791008
pain in joints	57676002
top outer thigh muscle starts to feel very warm, then get numb and lastly it starts to feel very cool (like the icy hot patch)	309537005
period all month long	386692008
arm pain	102556003
dizzyness	404640003
tendonitis	21545007
spasms in upper thighs	45352006
gi hemmorage	162076009
pain in my hips	49218002
unable to focus	60032008
my feet feel like i have stone bruises just in front of the heel	47933007
stiffness at left knee	249913002
severe headaces	25064002
tremors	26079004
sleepy	271782001
back soreness	161891005
muscle weakness in back	26544005
muscle aching	68962001
i can't stand or walk for any lengths of time	8510008
general weakness in hands	162076009
body aches	82991003
restless legs	32914008
heart damage	56265001
itches	418290006
severe cramping	55300003
muscles have diminished	88092000
felt weak	13791008
severe leg muscle weakness	309774006
constant pain shoulders	426206001
everything hurts	82991003
pain in my hands	53057004
pain in both elbows	74323005
pains so bad	22253000
feel sick	367391008
wind	267052005
tingling in hands	62507009
excrutiation pain throughout my entire body	67849003
tingling in muscles of upper torso	62507009
it hurts	22253000
low grade headache	25064002
sleep is not very sound	301345002
vertigo	399153001
muscular pains	68962001
joint pain in shoulder	267949000
chest hurt	29857009
intense, horrid pain	76948002
weaknesses in my legs	309774006
spasms in my back	203095000
truble remembering	386807006
general overal weakness	162076009
peripheral neuropathy in feet and legs	302226006
impaired memory	386807006
limits my ability to walk	228158008
not sleeping	248255005
severe acid reflux	698065002
resting pulse jumped to between 100 and 105	86651002
weak muscles	26544005
tingling legs	62507009
severe muscle back cramp	55300003
mild insomnia	193462001
pain was unbearable	67849003
liver enzymes were elevated	166643006
intense dizziness	404640003
loss of libido	8357008
feel like a bubble of air is stuck in my chest	23924001
sore cheek muscles	68962001
stength and stamina destroyed	248277009
vision problems - seeing two or three of everything	63102001
very severe pain in hands	53057004
cant walk	282145008
ubiquinol	77424011000036100
plantar fasciitis of my left foot	202882003
elevated levels of high cholesterol	166830008
heart palpitations	80313002
nauseated	422587007
muscle aches in legs	68962001
excessive hot flashes	238810007
severe muscle spasms in my legs	55300003
night muscle cramps	55300003
fuzzy headed	247640008
numbness in upper legs from knee to thigh	309537005
weakness in muscles	26544005
abominal cramps	9991008
mood changes	18963009
joint pain in the hips	49218002
leg cramps	449918009
numb-like	44077006
leg pains	10601006
tylenol pm	3080011000036109
foot cramps	102551008
muscle weakness in my right hand causing me to lose grip and drop things	309774006
weakness in both legs	309774006
very painful pins and needles over entire foot	62507009
memory lapses	386807006
muscle twitching	60238002
memory problems	386807006
stiffness	271587009
tiredness is at a high level	224960004
feeling in a fog	419723007
muscle degenerating	88092000
vitc	77435011000036104
tingling in arm and hand	62507009
strength depletion	26544005
terrible musche aches	68962001
tingly	62507009
facial swelling	278528006
trouble concentrating	26329005
chronic pain in all my joints	57676002
increase in level of fatigue	84229001
slightly dizzy virtually all the time	404640003
abdominal cramps and pain	9991008
bleeding	131148009
stomich ake	271681002
muscle in my angles hurt	247373008
lack of sexual desire	248096004
horrible gas	267052005
hands tingle	309086004
vitamin c	77435011000036104
pain in the lower legs	300954003
liver damage	235856003
weak and wobbly unbalanced	13791008
glossitis	162076009
extreme agitation	24199005
tinninitus	60862001
tinnitus (left ear)	60862001
loss of support in all muscels in particular calf and leg	26544005
stomach gas	162076009
kneejoin paint	30989003
exercise intolerance	267044007
irritable	55929007
sore shoulder	45326000
charley horses in feet	54981004
lightheadedness	386705008
head pain	25064002
cholesterol was very high	166830008
pain in my hipjoints	49218002
tight throat	247323005
mind was starting to deteriorate	419723007
difficulty/shallow breathing	230145002
stroke	230690007
soreness of muscles	68962001
severe pains	76948002
elevated cpk levels	166717003
not be able to process thoughts	247640008
rapid pulse	86651002
extreme constant pain	426206001
little blurred vision	246636008
hobbling around	16973004
tired most of the time	267032009
weight increased	262286000
headache	25064002
pain in my right heel	2733002
lousy sleeping at night	301345002
off balanced-ness	387603000
dizziness	404640003
horrible back spasms	203095000
memory trouble	386807006
horrific cramps	55300003
joint pain in hips	49218002
headace	25064002
very blurred vision	246636008
muscle atrophy arms	88092000
only wanted to sleep	77692006
muscle weakness in my legs	309774006
losing my hair	278040002
very serious depression	35489007
not being able to walk	282145008
tingling in my arms	62507009
elevated bp	38341003
hands tingling	309086004
muscle twitching in both arms	60238002
pain in left foot	47933007
feeling weak	13791008
sore leg joints	267953003
memory difficulties	386807006
soreness in calf muscles	288231001
difficulty breathing	230145002
arthritus	3723001
diarreha	62315008
armpain	102556003
shoulder pain was unbearable	45326000
decrease in balance	387603000
loss of muscle mass in arms	88092000
tingling in the hands	62507009
unable to even climb 1 flight of stairs	165247006
flu like symptoms	95891005
fell asleep while driving	77692006
inflammation of my joints	3723001
right knee is so painful	30989003
muscle aches and pains	68962001
lipitor	3877011000036101
shouldar ache	45326000
general feeling of weakness	162076009
tightness in my throat	247323005
muscle wasting in the arms	88092000
no concentration	60032008
insommnia	193462001
difficult for me to walk	228158008
heavy menstrual bleeding	386692008
ibuprofen 400 mg	21885011000036105
low sex drive	8357008
heavy legs	161873000
pravochol	3848011000036104
severe muscle spasms	55300003
rheumatoid arthtitis	69896004
pain severe	76948002
hard time walking	228158008
burning back pain	161891005
simvostatin	21242011000036102
muscle pain in the legs	288231001
pain in hip	49218002
lost some body balance	387603000
very fatigued	84229001
moving in bed is painful	425423002
unexplained fatigue	84229001
tylenol extra	3080011000036109
suicidal depression	35489007
extreme fatigue	13791008
difficult to sleep	301345002
eyesight problems	63102001
mussle spasm	55300003
hurts to get out of a chair	425423002
rhuematoid arthritis	69896004
arthritis	3723001
pain	22253000
muscle weakness	26544005
numbness in left toe	309539008
heart problems	56265001
lipitors	3877011000036101
trouble sleeping	301345002
pains back	161891005
heart attacks	22298006
pain in their shins	10601006
severe stomach pain	21522001
tingling of feet	62507009
liptior	3877011000036101
liver enzymes sky-high	166643006
tiredness in leg	80449002
stiffness in leg joint	225609009
mental confusion	40917007
elevated creatinine	166717003
lassitude	13791008
feet pain	47933007
elevated cpk	166717003
stomach pain	271681002
i feel like i'm in a fog	419723007
cramps in legs	449917004
extreme stomach pain	21522001
flu like syptoms	95891005
persistent dry skin spots	16386004
felt very weak	13791008
gastric pain	162076009
slightly blurred vision	246636008
gastrointestinal cramping	162076009
muscle aches in calves	288231001
diahrrea	62315008
extra pains	22253000
muscles pains	68962001
muscle tiring	80449002
tired or burning muscles	80449002
major cramps	55300003
no amount of sleep makes me feel rested	77692006
pain in my lower legs	10601006
strange poisen-ivy like rash on chest and breast	271807003
vertgo	399153001
dioreah	62315008
burning sensations	90673000
muscle knots up	55300003
low libido	8357008
muscle pains in my hips	288230000
pain in my thighs	78514002
weakness in thighs	309774006
blood in urine	34436003
feet sore	47933007
pains in hips	49218002
weakness in both arms	309774006
pain in arms	102556003
numbness on left arm	298753001
irritibility	55929007
hideous constant pain	426206001
insomia	193462001
hard to breath	230145002
mild cramps	55300003
my hips hurt on both sides	49218002
severe pain	76948002
heart desease	56265001
lower leg pain	300954003
stomach hurt soooo bad	271681002
tingling hands	309086004
liver problems	235856003
cognitive impairments	386806002
on the back of the head pain in every tendon	25064002
thighs muscle pain in the	288230000
severe back spasm	203095000
muscle aches in my legs	288231001
pain in my lower back	279039007
pain so bad	22253000
inability to sleep	248255005
excessive cramping	55300003
damaged my liver permanently	235856003
uterine cramping	29542008
intense chest pains	29857009
lightheaded	386705008
queasiness	422587007
muscle loss	88092000
stomack pains	271681002
lack of ability to concentrate	60032008
loss of muscle mass in chest	88092000
arthrotec 50	3384011000036100
stiffness in whole body	271587009
trouble swallowing	288939007
major sorness in knees	30989003
sore	22253000
overall muscle soreness	68962001
neck pain	81680005
stomach trouble, or cramps	51197009
numbness in toes	309538000
vomiting	422400008
arthrotec 75	3384011000036100
quite ill	213257006
slightly heavier menstrual cycle	386692008
foggy thinking	419723007
server pain	76948002
high blood pressure	24184005
severe muscle pain in hip joints	49218002
skin is so dry	16386004
tummy pains	271681002
burning of shoulders	90673000
thigh cramps	449917004
pain in my lower legs and feet	10601006
severe burning of the feet	36031001
tendonitis	34840004
ringing in the ears (tinnitus)	162352007
twitch	249966004
diahrea	62315008
stiffness in both legs	225609009
rise in bp	24184005
severe muscle cramps	55300003
cq-10	77424011000036100
musclesoreness	68962001
hair is getting very thin	278040002
lower abdominal pain	21522001
painful to walk	426899007
stomach queasy	422587007
knees sore	30989003
shoulders ache	45326000
myocardial infarction	22298006
pain in their toes	285365001
painful	22253000
diarreah	62315008
hard time sleeping	301345002
muscle pain in the calves	288231001
muscle problem	129565002
very sore neck	81680005
limped	16973004
pain in my knees	30989003
pain in knee	30989003
finger joint pain similar to arthritis	57676002
lipitor's	3877011000036101
shoulders hurt	45326000
muscle cramps in feet	102551008
type ii diabetes	44054006
muscle pain	68962001
flu-like malaise	95891005
forgetful	55533009
tight chest	23924001
prickling,numbness in hand	309521004
very grouchy	55929007
blood in my stools	405729008
stomach is still sore	271681002
terrible pain in hips	49218002
worst pain i have ever experienced	22253000
gas pains back	271832001
very bad muscle pain	68962001
when i went to sit down instead of sitng normaly i would almost fall down in the chair no control no strength, upon getting up i had to hold on to something to get up	26544005
limits my ability climb stairs	165247006
just wanted to sleep	77692006
muscle weariness in legs	80449002
visual deficits	63102001
muscle pain related to shoulders	288226003
had pains throughout my upper body	102480002
pains	22253000
hair was falling off	278040002
mild heart attack	22298006
spasms in left arm	45352006
hot flashes	238810007
tingling in my legs	429783005
deep ache from my waist down to the heels of my feet	82991003
leg soreness	10601006
pain in my foot	47933007
legs always feeling like lead	161873000
sore hip(tightit band)	49218002
pains in his legs	10601006
foggy mental state	419723007
soreness in shoulder	45326000
went down muscles	26544005
muscle problems legs	129565002
parkinson's	49049000
twitching in thighs	249966004
severe cramps in toes	102551008
numbness and tingling in my hands	309521004
litpitor	3877011000036101
sleeplessness	193462001
light-headedness (hurt to hold my head up or turn my head from side to side and that made driving real difficult)	386705008
severe muscle aches	68962001
very sore muscle pain in both shoulders	288226003
inflammation in my back muscles	55300003
lack of concentration	60032008
lost a lot of muscle and replacedit with fat	88092000
i didn't feel right	367391008
muscle aches and pain	68962001
weakness in my arms	309774006
severe arthritis	3723001
muscle soreness in my forearms	288228002
weariness of the leg muscles	80449002
menstrual cramps with vaginal bleeding	431416001
decreased mobility	8510008
persistent triedness	267032009
peripheral neuropathy in arms	302226006
loss of vison	63102001
muscle aches	68962001
neuropathy	386033004
stomach pains	271681002
no energy all day	248274002
short term memory loss	247592009
geneal aches and pains	162076009
bleeding problem	131148009
pain in my thighs (muscle cramping)	288230000
lazyness (i don't feel like doing anything)	277521002
sore	68962001
elbows burning	90673000
pain behind the knee	30989003
pain bad	22253000
depression	35489007
hematuria	34436003
severe cramping in my legs	449917004
pain around the hipjoints	49218002
severe fatigue	84229001
extremely fatigued	13791008
tremors in right hand	26079004
sleepless nights	193462001
resting pulse had jumped to about 120	86651002
nagging muscle pain between and just below my shoulder blades	288226003
gaining excess weight	8943002
loss of hair	278040002
muscle weakness causing nerve damage and imbalance	26544005
difficulty sleeping	301345002
numbness legs	309537005
inability to think fast enough	247640008
movement restriction	70733008
skin itchiness	418363000
overall weakness	13791008
terrible pains in knee	30989003
severe plantar faciitis	202882003
raised blood pressure	24184005
severe abdominal cramps	51197009
vertigo like episodes	399153001
frequent headaches	25064002
red dots on skin all over body	271807003
weak legs	309774006
persistent pain in calf	300954003
went down stamina	248277009
moody	286641001
numbness in my shoulder	298753001
neck muscle pain	81680005
no motivation	277521002
turning in bed is painful	425423002
pain in every muscle	22253000
high blood pressure	38341003
migrane headaches	37796009
restless leg syndrome	32914008
soreness in thighs	78514002
memory weakened	386807006
charlie horse in my calves	54981004
pain in the shoulder	45326000
muscle cramps in lower legs	449918009
very very blurry vision	246636008
vision is so blurry	246636008
muscle pain in hips	49218002
legs feel tired	80449002
severe back spasms	203095000
terrible headaches	25064002
joint pain	57676002
could hardly walk	228158008
muscle twitches	60238002
lack libido	8357008
muscle wasting in the shoulders	88092000
lower back pain	279039007
irritability	55929007
burning sensations in hands	90673000
pains through my hips	49218002
soreness	22253000
muscle problems	129565002
was incredibly week	13791008
exhaustion	60119000
spike in my blood sugar	166892002
very severe pains	76948002
muscle dmaage	129565002
pain in shoulders	45326000
legs ache	10601006
high sugar attack	166892002
tremors although the body	26079004
very painful feet	47933007
increased bp	24184005
affecting my stomach(acid reflux)	698065002
cramps in my feet	102551008
pain in major joints	57676002
muscle cramps in legs	449917004
difficult to walk	228158008
problems with balance	387603000
in a fog	419723007
struggling walking too far	228158008
vertigo like symptons	399153001
tendonits	34840004
uterine, cramps (menopausal for 20 years)	29542008
general weakness in my calves	162076009
shrinking muscels arms	88092000
hypertension	38341003
rash on my wrist	271807003
right hand has been getting numb	309521004
painful time lifting my own arm	425423002
liver enzymes elevated	166643006
general feeling of malais	162076009
loss of coherent thought	247640008
muscles deteriorated	88092000
terrible abdominal pain	21522001
pain in elbow	74323005
hair thinning	278040002
feelings of fatigue	84229001
pain in my shoulder	45326000
burning sensations in legs	90673000
liptitor	3877011000036101
severe abdominal cramping	51197009
effect on your memory	386807006
felt very unwell	213257006
tire very quickly muscles	80449002
shaking	26079004
cholesterol level sky high	166830008
leg muscle and thigh problems	129565002
mild flatulance	267052005
loss of drive	277521002
pains in her back	161891005
arms painful	102556003
pain in ankles	247373008
muscle damage	129565002
backache	161891005
hair loss	278040002
passing blood and clots with stoals	405729008
weakened muscle	26544005
inability to walk	282145008
pulse was high	86651002
lead legs	161873000
exhausting	60119000
muscle twitching on bottom of feet	60238002
muscle pain in left elbow	74323005
damage your heart	56265001
limp	16973004
difficult to keep balance	387603000
muscle pain in feet	47933007
blury vision	246636008
tingling	62507009
stomach cramps	51197009
memory confusion	40917007
lost some memory	386807006
forgetfullness	55533009
pain has been so intense	76948002
tingling in my fingers	62507009
could'nt walk	228158008
general stomach upset feeling	162076009
serious cramping hands	250082003
diarhea	62315008
whole body hurts	82991003
feeling tired all the time	267032009
mental fog	419723007
twitching around my mouth	249966004
charley horses in breasts	54981004
hand cramps	250082003
increased weight gain	262286000
pressure pain	22253000
so much pain	76948002
muscle pains	68962001
could not even walk in the morning	228158008
started going numb legs	309537005
not as smart as i use to be	419723007
face looks puffy	278528006
dizzy	404640003
pain between my shoulder blades	279038004
high bp	24184005
gastric upsets	162076009
plantar fasciitis in my feet	202882003
mussel weakness	26544005
so much pain	22253000
could barely walk across the room	228158008
vitimin c	77435011000036104
wicked back pain	161891005
muscles ached	68962001
short term memory lacking	247592009
numbness in toes	309539008
joint pain very arthritic	57676002
uncharacteristical moodiness	286641001
heavy bleeding	131148009
