muscle cramps in my calf muscles	250084002
mild insomnia	193462001
dull headaches	25064002
major sorness in elbows	74323005
joint pain in my shoulders	267949000
twitching mouth	249966004
fatigue	84229001
only wanted to sleep	77692006
tingling in muscles of upper torso	62507009
right hand has been hurting	53057004
sore feet (faciitis)	202882003
hand cramps	250082003
lack of sexual drive	248096004
no sex drive	8357008
burning sensations in hands	90673000
get tired vry easily	162076009
significant limp	16973004
painful inflammed joints	57676002
mentstrual cramps	431416001
increased bp	24184005
inability to sleep well	301345002
weakness in leg muscles	309774006
very painful muscle aches back	161891005
recks my muscles severly	129565002
numbness in left toe	309539008
felt very unwell	213257006
charley horses in the abdomen	54981004
affecting my stomach(acid reflux)	698065002
fuzzy thinking	247640008
tingling in legs	429783005
moody	286641001
loss of energy	248274002
tendons hurt	21545007
terribe pain	76948002
dibilitating problem with both of my arms	309774006
legs started tingling	429783005
muscle atrophy legs	88092000
diaharrea	62315008
blury vision	246636008
muscle cramping	55300003
pains in my back	161891005
tightness in my throat	247323005
wind	267052005
muscle crammps	55300003
sick at stomach	162059005
hard to get out of bed in the morning	301676004
aching in legs	10601006
pain was unbearable	67849003
lipior	3877011000036101
inability to think clearly	247640008
ringing in my left ear increased	162352007
painful inflamation of joints	57676002
no energy	248274002
tingly hands	62507009
foggy vision	246636008
generalized skin discoloration	162076009
stomach discomfort	271681002
damaging my muscles	129565002
numb feet in toe area	309539008
very painful joints	57676002
tendinitis	34840004
slight muscle soreness in legs	288231001
muscle pain lower back	279039007
vision problems	63102001
acidic bile in my mouth	698065002
decrease in overall strength	26544005
soreness in calf muscles	288231001
abdominal cramps	9991008
pain in my hipjoints	49218002
very, very tired all the time	224960004
bumps on both sides of my stomach that looks like chicken pots	271807003
problems with tinnitus	60862001
hard to walk	228158008
leg joint pain similar to arthritis	267953003
acute pain in the legs	10601006
sleepless nights	193462001
sore	68962001
muscle cramps	55300003
cramping in my stomach	51197009
occasional dizziness	404640003
worse pain	22253000
alot of gas	162076009
difficult to keep balance	387603000
cramps in my left calf	250084002
abdominal gas	162076009
complete body flushes (like a hot flash without the hot)	238810007
pain in leg muscles	288231001
achy muscles	68962001
general malaise	367391008
tinnitus (left ear)	60862001
tingling in the soles of my feet	62507009
can hardly walk	228158008
pain in lower legs	300954003
severe headaces	25064002
diarrehea	62315008
debillitating leg pain	10601006
arthrotec 50	3384011000036100
severe pain close to my the crotch area	76948002
minor joint soreness	57676002
painful joints	57676002
tremors	26079004
uterus starting to have spasms	29542008
memory trouble	386807006
forgetfulness	55533009
stiffness	271587009
joint soreness	57676002
muscular pain	68962001
pain in my hips	49218002
tylenol #3	3080011000036109
loss of sexual desire	8357008
not sleeping	248255005
c q10	77424011000036100
loss of muscle	88092000
in both legs pain	10601006
very severe pain in arms	102556003
not be able to process thoughts	247640008
leg muscles painful to light pressure	425423002
pain muscle	68962001
visual disturbances	63102001
difficulty swallowing	288939007
constant twitching	249966004
when i went to sit down instead of sitng normaly i would almost fall down in the chair no control no strength, upon getting up i had to hold on to something to get up	26544005
burning in the soles of my feet	36031001
body stiffed during sleep	271587009
rash	271807003
lead legs	161873000
pain unbearable	67849003
vision is giving me problems	63102001
loss of desire to do or accomplish anything	277521002
pain throughout my body	82991003
tingling in my legs	429783005
constant sleepiness	77692006
knees hurt	30989003
finger tingling	62507009
arthrotec 75	3384011000036100
arm weakness	309774006
aching pain in my arms	102556003
chest aches	29857009
hand numbness	309521004
feel dreadful	367391008
sleep loss	301345002
diarria	62315008
elevated levels of high cholesterol	166830008
afterpain	22253000
chronic pain in all my muscles	68962001
severe back spasms	203095000
severe fatigue in my body	84229001
joints aching	57676002
hypertension	38341003
urine is bloody	34436003
aching in knees	30989003
couldn't remember where i left my dog 10 minutes before	386807006
achiness	22253000
mentally weaker	419723007
horrible muscle pains	68962001
excruciating pain	67849003
painful shoulder	45326000
heart attach	22298006
pain in both legs	10601006
unbearable muscle pain	68962001
cortisone shot	21779011000036103
cholesterol climbed	166830008
weird toe tingling	62507009
pain on outer sides of thighs	78514002
vit. c	77435011000036104
unable to get out of bed	301676004
pain in my lower leg	10601006
loss of hair	278040002
coq-10	77424011000036100
mussel spasms	55300003
severe sudden onset headache in the back of head	25064002
inability to sleep	248255005
blinding headaches	25064002
deep muscle pain	68962001
persistent dry skin spots	16386004
liver enzymes were very elevated	166643006
night muscle cramps	55300003
ra	69896004
pain with stomach cramps	51197009
tingling in the neck	62507009
severe headache	25064002
overall muscle soreness	68962001
pain/cramps in both my legs	10601006
weaknesses in my legs	309774006
muscle cramps in feet	102551008
twitching in thighs	249966004
joint pain in knee	30989003
sore arms	102556003
extreme muscle problems	129565002
tylonol	3080011000036109
plantar fasciatis	202882003
weakness in both legs	309774006
total muscel weakness	26544005
vomiting	422400008
painful stomach cramps	51197009
muscle cramps in lower legs	449918009
athritic pain	57676002
nagging muscle pain between and just below my shoulder blades	288226003
inflamatory muscle pain	68962001
felt very weak	13791008
soreness in thighs	78514002
weakness in the calves	309774006
throat tightness	247323005
heavy bleeding	131148009
so much pain	76948002
difficult swallowing	288939007
reduced stamina	248277009
extreme gas	162076009
not motivated to do anything	277521002
cramping feeling	55300003
in arms tingling	62507009
tired all the time	224960004
toes acking	285365001
shaky	26079004
very severe cramps	55300003
vertigo like attack	399153001
went down stamina	248277009
aches and pain from head to toe	82991003
exhaustion after exercise	267044007
severn calf cramps	250084002
passing blood and clots with stoals	405729008
diarreah cramping	271832001
numbness in upper legs from knee to thigh	309537005
extreme leg weakness	309774006
sore leg joints	267953003
pain in ankle	247373008
burning sensations in neck	90673000
very bad pains in shoulders	45326000
numbness legs	309537005
bad cramps	45352006
arthrites	3723001
parkinsons	49049000
aches in hip joint	49218002
very grouchy	55929007
aching muscles	68962001
pain in the shoulders	45326000
aching muscles in legs	288231001
pain in my legs	10601006
severe pains	76948002
aches in hands	53057004
peripheral neuropathy in my hands	302226006
diziness	404640003
gastrointestinal cramping	162076009
general stomach upset feeling	162076009
weight increase	262286000
blood pressure had gone sky high	24184005
exhausting	60119000
pain in hands	53057004
fluey feelings	95891005
pins and needles feeling	62507009
loss of short term memory	247592009
muscular aches and pains	68962001
numbness in toes	309538000
weak & wobbley knees	309774006
spikes of pain so severe	76948002
period all month long	386692008
acute weakness in the muscles of whole body	26544005
loss of sexual drive	8357008
blood in my stools	405729008
very very tired	224960004
dizzieness	404640003
brown water	62315008
elevated liver enzymes	166643006
charley horses in feet	54981004
aches in calf muscles	300954003
hands are tingling	309086004
bleeding problems	131148009
muscles pains	68962001
terrible short term memory problems	247592009
cannot sleep	301345002
muscle pain calf area	288231001
pain in elbow	74323005
sore legs	10601006
general weak feeling overall	162076009
blood in bowel movements	405729008
rhabdomyolysis/muscle loss	88092000
uterus contractions	29542008
diarrea	62315008
problems with concentration	60032008
muscles deteriorated	88092000
burning sensations in legs	90673000
hurt every where	82991003
no strength	26544005
hurts to go up stairs	425423002
plantar fasciitis	202882003
general muscle soreness	162076009
serious pain	76948002
severe neuropathy	386033004
constant pins and needles in the ball of the foot	62507009
body stiffness	271587009
tremors in right hand	26079004
slightly dizzy virtually all the time	404640003
stiffness in my feet	225609009
i simply could not walk	282145008
peripheral neuropathy	302226006
blurred vision	246636008
lower legs have been hurting	10601006
cant sleep	193462001
shrinking muscels arms	88092000
decreased libido	8357008
severe upper body pain	102480002
lower abdominal pain	21522001
uterine, cramps (menopausal for 20 years)	29542008
muscle fatigue	80449002
pain in my stomach	21522001
lost some body balance	387603000
mussel cramps	55300003
muscle weakness in mouth area	26544005
very very blurry vision	246636008
neck muscel problems	129565002
sore ankles	247373008
joint pain very arthritic	57676002
charley horse in my side	54981004
heart desease	56265001
itchy hands	418290006
light head	386705008
dizzines	404640003
pain severe	76948002
impaired my ability to take long walks	267044007
hurt to get up	425423002
pain in muscles of both upper arms	288228002
lousy sleeping at night	301345002
strength decrease dramatically	26544005
pain in the lower part of my knees	22253000
diffuculty thinking	247640008
elbows burning	90673000
liptior	3877011000036101
pain in my arms	102556003
aching in hips	49218002
last straw was ringing in the ears	162352007
pain in knee	30989003
motrin	21885011000036105
in legs weakness	309774006
increase in blood pressure	24184005
wrong with my liver	235856003
pain in both upper legs	78514002
left shoulder is terribly painful	45326000
muscle loss	88092000
sleepy	271782001
weak & wobbley wrists	13791008
unable to concentrate	60032008
overall weakness	13791008
general degradation	162076009
severe back spasm	203095000
weakness in upper arm muscles	309774006
body flushes	238810007
tingling legs	62507009
memory fog	386807006
balance loss	387603000
breathing difficulties	230145002
can not sleep	301345002
foot was hurting	47933007
hip pains	49218002
reduced mental capabiities	386806002
puking	422400008
pain neck	81680005
couldn't go up stairs easily	165247006
cramping of the calf muscles	250084002
rematoid arthro	69896004
at times felt that i'm going blind	63102001
blurred vison	246636008
short-term memory loss	247592009
cramping in both quads (above knee, back of leg)	449917004
numb leg	309537005
muscle pain in hips	49218002
off balanced-ness	387603000
cholestorol which had jumped from 175 to 220	166830008
buttocks cramps	55300003
blood in stool	405729008
painful heels	2733002
lack of motivation	277521002
pain in feet	47933007
liver enzymes sky-high	166643006
lipitor(atorvastatin)	3877011000036101
heaviness in the legs	161873000
felt rotton all day long	213257006
sleepless nites	193462001
debilitating muscle pain in my arms	68962001
mussle spasm	55300003
left shoulder upper arm pain	45326000
problems concentrating	26329005
over-streesed muscles	80449002
very painful muscle aches in the neck	68962001
pain in both knees	30989003
numbness on left arm	298753001
restlessness in my legs	32914008
chest pain left side	29857009
pain in knees	30989003
tenderness in the lower back	279039007
extreme muscle spazms in my lower back	203095000
coronary problems	56265001
slight nausea	422587007
malaisse	367391008
muscle pain in left elbow	74323005
right foot hurts	47933007
intense calf pain	300954003
achy joints	57676002
head has been twitching	249966004
stiffness in both knees	249913002
drained and tired	224960004
couldn't remember who i had dinner with last night	386807006
increase in level of fatigue	84229001
weird tight feeling in chest cavity	23924001
can hardly sleep	228158008
excessive drowsiness	271782001
tendonitis	21545007
cognitive ability deminished	386806002
pain in arm	102556003
elbow pain	74323005
ache	22253000
pain in shoulders joints	45326000
weak	13791008
severe joint pains	57676002
lost all sexual desires and thoughts	8357008
all-over muscle pain	68962001
painful to walk	426899007
cramping in legs	449917004
tightness in throat with occasional choking problem	247323005
bearly walk	228158008
hip hurts	49218002
massive heart attack	22298006
worse migraines	37796009
general feeling of malais	162076009
myopathies	129565002
knees seized up	249913002
tinnitis	60862001
joints hurt	57676002
difficulty picking my feet up	228158008
can't even sleep at night	193462001
can barely walk	228158008
raised blood pressure	24184005
thinning at the back and sides of my head	278040002
achy legs	10601006
red dots on skin all over body	271807003
myopathy	129565002
pain in my abdomen	161891005
blurred thinking	247640008
tylenol extra	3080011000036109
memory problems	386807006
depressions	35489007
elevated levels of cholesterol	166830008
high sleep requirement	77692006
constant aching/pain	22253000
rush all over my face	271807003
stomach pain	271681002
cramping in toes	102551008
was incredibly week	13791008
comfortably couldn't walk	228158008
charley horses in shoulders	54981004
muscle twitching on calves	60238002
lower leg pain	300954003
intolerable itching	418290006
periphiral neuropathy	302226006
weak all the time	13791008
diarreha	62315008
pain in my hip	49218002
losing the feeling in his right hand	309086004
pain so bad	22253000
calves tire and burn	300954003
intense chest pains	29857009
can't get out of bed in the morning	301676004
vitimin c	77435011000036104
flu-like malaise	95891005
low libido	8357008
cramping in hamstrings	449917004
lots of pain in the muscles	68962001
shroke	230690007
severe pain	76948002
hideously increased muscle tension	250069006
muscular aches	68962001
cholestrol went up dramatically	166830008
couldnt walk	228158008
bleed	131148009
tired more than ususal	224960004
sore back	161891005
bleeding inside	131148009
diarrhea	62315008
bathroom with the runs	62315008
light headed	386705008
muscle weakness in back	26544005
itchy crawly feeling	418290006
tire very quickly muscles	80449002
aches and pain in both arms	102556003
calves joint pain in	267953003
diahhrea	62315008
cholesterol high	166830008
memory lapses	386807006
ankle hurt	247373008
myocardial infarction	22298006
very severe pain in knees	30989003
stiffness at left knee	249913002
pains hips	49218002
muscle weakness in plantar muscle	309774006
weak and wobbly unbalanced	13791008
tighening of the chest	23924001
loss of vison	63102001
back aches	161891005
everything hurts	82991003
legs feel leaden	161873000
muscle atrophy arms	88092000
not able to remember things like whether i had done something or where i had placed something	386807006
sex drive has decreased	8357008
hard to breath	230145002
muscle pain in the legs	288231001
back pain upper	279038004
joint pain in legs	267953003
damage to my muscles	129565002
tremor	26079004
tendon pain	21545007
back pain in the am	102556003
stomich ake	271681002
fingers and toes were tingling	62507009
tingling in my fingers	62507009
rapid pulse	86651002
eyes get blury	246636008
muscle twitching on bottom of feet	60238002
gi distress	162076009
pain and stiffness	22253000
couldn't sleep	248255005
migranes	37796009
charley horses in sides	54981004
pain in calf muscle	300954003
tiredness in leg	80449002
tired most of the time	267032009
pains neck	81680005
type2 diabetes	44054006
back pain lower	279039007
coq 10	77424011000036100
tummy pains	271681002
working memory and short-term memory loss	247592009
elevated creatinine	166717003
left shoulder aches	45326000
pains so bad	22253000
severe acid reflux	698065002
increase in sleep requirement	77692006
thigh soreness	78514002
extreme headaches	25064002
thinning hair	278040002
extreme agitation	24199005
increased fatigue	84229001
muscle pain in the lower back	279039007
""" fluey"" feelings in upper arms, legs"	95891005
trouble swallowing	288939007
weakness in back	309774006
sore muscle	68962001
ibruprofen	21885011000036105
lassitude	13791008
feel like i got hit by a truck	102480002
spasms in upper thighs	45352006
severe stomach upset	162059005
palpitations	80313002
numbness in muscles	44077006
charley horse in one or both breasts	54981004
bleeding problem	131148009
muscle disintegration/degeneration	88092000
wicked back pain	161891005
hobbling	228158008
blood pressure elevated	24184005
foggy brain	419723007
hand being asleep	309086004
nauseous	422587007
very weak	13791008
numbness in my shoulder	298753001
severe leg cramps	449917004
very sore neck	81680005
co q 10	77424011000036100
could barely get out of bed in the morning	8510008
cortison shots	21779011000036103
resting pulse had jumped to about 120	86651002
spasms in left arm	45352006
mild heart attack	22298006
difficult to walk	228158008
very bad muscle pain	68962001
abdominal pains	21522001
tingling in my arms	62507009
pravachol	3848011000036104
pain in my foot	47933007
shoulder pain	45326000
severe myalgias	68962001
deep ache from my waist down to the heels of my feet	82991003
big time depression	35489007
tingling in fingers	62507009
memory deficits	386807006
pain pain pain	22253000
significant strength reduction	26544005
thigh pain	78514002
pain on the sole of my feet	47933007
severe leg muscle weakness	309774006
pain in every muscle	22253000
cpk elevated	166717003
very blurry eyesight	246636008
pain all over my body	82991003
serious feet cramping	102551008
calf leg cramps	250084002
muscles wasting	88092000
calves muscle pain in the	300954003
thinking problems	26329005
coq	77424011000036100
very sore and achy joints	57676002
mild cramps	55300003
everything on my body hurts	82991003
i feel like i'm in a fog	419723007
muscle issues	129565002
parkinson	49049000
lower legs hurt	10601006
eye sight changes	63102001
soreness of muscles	68962001
short term memory affected	247592009
cannot concentrate	60032008
low back pains	279039007
persistent pain in knee	30989003
extreme tiredness	84229001
pain in my left hip	49218002
my legs became lead	161873000
shoulder pain was unbearable	45326000
muscle soreness in my forearms	288228002
truble remembering	386807006
migranes during sexual intercourse	37796009
very painful muscle aches in calves	288231001
foggy thinking	419723007
pain in elbows	74323005
numb	44077006
hand pain	53057004
very severe pain in hands	53057004
soreness	22253000
elevated blood pressure	38341003
itching	418290006
bluss and ititching of the face	418363000
it's a chore to just walk around	228158008
neck ache	81680005
cardio event	22298006
serious cramping hands	250082003
ached all over, especially in legs	82991003
provacal	3848011000036104
pain in my lower legs	10601006
charley horses	54981004
numb toes	309538000
intestinal/stomach pain	9991008
agitated	24199005
severe cramping	55300003
could barely walk	228158008
terrible abdominal pain	21522001
gut wrenching pain	76948002
affected my memory	386807006
big time flatulence	267052005
disabling fatigue	13791008
muddled thinking	247640008
my feet feel like i have stone bruises just in front of the heel	47933007
numbness in right toe	309539008
simvostatin	21242011000036102
insomnia	193462001
general weakness in my calves	162076009
aching	22253000
memory difficulties	386807006
toes hurt	285365001
mental malaise	419723007
problems with my balance	387603000
weaker	13791008
major sorness in knees	30989003
charlie horse in feet	54981004
sinivastatin	21242011000036102
heel is hot	36031001
muscle pain in feet	47933007
muscule pain	68962001
flu-like symtoms	95891005
fuzzy vision	246636008
tingling on left side of face	62507009
soreness in shoulders	45326000
hematuria	34436003
difficulty in walking	228158008
inability to walk	282145008
toes painful	285365001
fatigued	84229001
calf pain	300954003
bottoms of feet hurt	47933007
high bp	24184005
constant headaches	25064002
low in energy	248274002
no sleep	248255005
extreme constant pain	426206001
always tired	267032009
stiffness in leg joint	225609009
genetically high ldl	162076009
feel like shit all the time	367391008
vomited	422400008
pressure pain	22253000
occasional leg cramps	449917004
nausia	422587007
chestpain	29857009
sleep alot	77692006
persistent fatigue	84229001
hard to stay awake	271782001
massive triangular rash on my forehead	271807003
just wanted to sleep	77692006
jointaches	57676002
cramps in left leg	449917004
dragging legs	228158008
increased blood pressure	24184005
pain in their shins	10601006
tingling in the scalp	62507009
stiff	271587009
back ache	161891005
general weakness in hands	162076009
feeling horrible like a severe flu just hit me	213257006
arthritic pain	57676002
spasm	45352006
stomach pains	271681002
severe nausea	422587007
shrinking muscels leg	88092000
loss of muscel strength	26544005
exhausted all the time	60119000
muscle fatigue in my forearms	80449002
terrible concentration	26329005
aching joints	57676002
muscle pain in legs	288231001
restless legs syndrome (rls)	32914008
ache all over	82991003
very fatigued	84229001
stomach queasy	422587007
toe neuropathy	302226006
muscle pain over the entire body	68962001
feel flu like	95891005
muscle aches in arms	288228002
not as smart as i use to be	419723007
miocardial infarction	22298006
server pain	76948002
joint pain in shoulder	267949000
pins and needles	62507009
damaging your muscles	129565002
arthritus	3723001
muscles had become weak and stressed	26544005
muscular pain in the back	161891005
tinnitus	60862001
sore weak muscles	68962001
tightness in legs	250069006
muscle spasams in face and neck	55300003
vertigo like episodes	399153001
loss of interest in life	277521002
difficult for me to walk	228158008
general fatigue	162076009
heart-attack	22298006
some concentration problems	26329005
vertigo	399153001
weakness in hips	309774006
neurophathy	386033004
muscles quivering	60238002
debilitated	13791008
