Liver function test normal	166602006
Color blindness	193683001
Urinary tract infection	68566005
Decreased diastolic arterial pressure	42689008
Stevens-Johnson Syndrome	73442001
Musculoskeletal Diseases	928000
Urinary Incontinence	165232002
Increased frequency of micturition	300471006
Early Awakening	401236004
Blepharitis	41446000
Lung Neoplasms	126713003
Blepharospasm	59026006
Mass of body structure	4147007
Effusion	41699000
Granuloma	45647009
Intestinal Perforation	56905009
Intestinal Obstruction	81060008
Pharyngeal oedema	2129002
Allergic rhinitis (disorder)	61582004
Logorrhoea	449191001
Function liver decreased	77981007
Onychomadesis	22743000
Salmonella infections	302231008
Family stress	105485001
Scab	69640009
Invasive Breast Carcinoma	713609000
Skin Papule	271757001
Chickenpox	38907003
Hypomagnesaemia	190855004
Keloid	33659008
Labyrinthitis	23919004
Labyrinthine disorder	20425006
Acute Kidney Insufficiency	236424009
Malignant neoplasm of ovary	363443007
Tooth abscess	299709002
Reproductive system disorder	362968007
Movement Disorders	60342002
Lupus Erythematosus	200936003
Sleep Disorders, Circadian Rhythm	271794005
Positional Vertigo	103284002
Pleurisy	196075003
Polyneuritis	76886005
Metastatic squamous cell carcinoma	403906006
Spinal compression fracture	42942008
Ocular Motility Disorders	45030009
Diarrhoea haemorrhagic	95545007
Homicidal ideation	225450009
Extrinsic allergic alveolitis	37471005
Burning sensation	90673000
Alzheimer's Disease	26929004
Diabetes Insipidus	15771004
Suicidal behaviour	425104003
Comatose	371632003
Glossalgia	30731004
Eclampsia	15938005
Retinal Diseases	29555009
Malaise	248282002
Cutaneous Melanoma	93655004
Injection site mass	95395009
Bone marrow depression	416995001
Osteopenia	78441005
Myelosuppression	370569000
Osteoporosis	64859006
Major Depressive Disorder	370143000
Pemphigus	65172003
Cyst of skin	285302001
Bullous pemphigoid	86142006
Leukemia	93143009
Ulcer on tongue	66123000
Cluster Headache	230473009
Macromastia	372283008
Pericarditis	3238004
Facial bones fracture	27477003
Cataplexy	46263000
Pelvic Pain	30473006
Pulmonary Hypertension	70995007
Diuresis	60309003
Breast Fibrocystic Disease	27431007
Hypertensive crisis	706882009
Torsades de Pointes	31722008
Hypertension, Renovascular	123799005
Influenza-like symptoms	315642008
Initial insomnia	59050008
Myoclonus	17450006
Bundle-Branch Block	6374002
Migraine Disorders	37796009
Chronic active hepatitis	197284004
Redness	386713009
Gagging	33485004
Pulmonary Embolism	59282003
Respiratory Failure	409622000
Atrophic Vaginitis	52441000
Muscle rupture	262966007
Ophthalmia, Sympathetic	75315001
Polymyositis	31384009
Mobitz type I incomplete atrioventricular block	54016002
Odynophagia	30233002
Rash maculo-papular	247471006
Systolic hypertension	56218007
Increased tendency to bruise	424131007
Abnormal behavior	277843001
Discharge from eye	18628002
Stress at work	276074009
Somnolence neonatal	95631006
Diabetes Mellitus, Non-Insulin-Dependent	44054006
Liver injury	39400004
Therapeutic response decreased	102470001
Consciousness abnormal	3006004
Neuroleptic Malignant Syndrome	15244003
Skin scaly	271761007
Scoliosis, unspecified	298382003
Telangiectasis	247479008
Battery (assault)	50084004
Loose stool	398212009
Bladder irritability	404220000
Gastric Adenocarcinoma	408647009
Inappropriate ADH Syndrome	55004003
Exostoses	416189003
Injection site infection	95381006
Steroid acne	201222006
Influenza like illness	95891005
Decreased interest	713566001
Back Injuries	712893003
Erythema	444827008
Infection of ear	129127001
Back Pain	161891005
Bicarbonate level	365722008
Paroxysmal nocturnal dyspnea	55442000
Pain, Postoperative	213299007
Neuroblastoma	87364003
Mental disorders	74732009
Decreased erythroid precursor production	420510009
Hostility	79351003
Sacroiliitis	55146009
Exophthalmos	18265008
Aneurysm	85659009
Adjustment Disorders	17226007
Infective vaginitis	237091009
Corneal Diseases	15250008
Meningism	70784009
Meniere Disease	13445001
Photosensitivity of skin	90128006
Meningitis	7180009
Pelvic Inflammatory Disease	198130006
Varicosity	128060009
Linear atrophy	201067006
Lupus Erythematosus, Cutaneous	7119001
Metabolic Diseases	30390004
Hordeolum	397513003
Central Nervous System Neoplasms	126951006
Limb paresis	713514005
Secretion of saliva	34178000
Lymphocytoma cutis	128862000
Uterine Polyp	11314008
Uveitis	128473001
On examination - dry lips	275943004
Uveitis, Posterior	43363007
Electrocardiogram PR shortened	49578007
Increased prolactin level	131008004
Hoarseness	50219008
Porphyrias, Hepatic	55056006
Hemoglobinuria	68600005
Rhinorrhea	267101005
Nocturia	139394000
Squamous cell carcinoma of the head and neck	716659002
Gonorrhea	15628003
Nystagmus	563001
Shock from electric current	242784006
Gait, Unsteady	22631008
Cerebral Hemorrhage	274100004
Perioral Dermatitis	238751002
Iritis	65074000
Abnormal ejaculation	386674000
Fear (Mental Process)	1402001
Virus Diseases	34014006
Abdominal discomfort	43364001
Lip swelling	699376002
Plague	58750007
Dry skin	16386004
Ulcer	255321001
Skin warm	102599008
Neonatal Abstinence Syndrome	414819007
Discoloration of skin	3253007
Lennox-Gastaut syndrome	230418006
Retinal Hemorrhage	28998008
Torticollis	270476009
Arterial insufficiency	195374003
Paratyphoid Fever	85904008
Liver damage	243978007
Genital infection	312155003
Acute onset pain	274663001
Liver function tests abnormal finding	166603001
Intraabdominal Infections	128070006
Fluid retention	43498006
Tandem gait test abnormal	401211005
Vitreous Detachment	53772007
Osteosclerosis	49347007
Appendicitis	74400008
Hypopigmentation disorder	23006000
Taste Disorders	399993004
Hearing problem	362989003
Pericardial effusion	373945007
Hepatitis granulomatous	86514004
Carditis	399617002
Sudden death	26636000
Urogenital haemorrhage	417941003
Trauma to the abdomen	128069005
Peliosis Hepatis	58008004
Hypertrichosis	271607001
Hypertriglyceridemia	302870006
Hyperthyroidism	34486009
McCune-Albright Syndrome	726029005
Otitis Media	65363002
Thyroiditis	82119001
Toothache	27355003
Euphoric mood	307074005
Blindness of one eye (disorder)	267728009
Reactive hypoglycemia	237638000
Partial thromboplastin time increased (finding)	409675001
Scleritis	78370002
Calcinosis	6595006
Trigeminal Neuralgia	31681005
Cerebrovascular Disorders	62914000
Serotonin Syndrome	371089000
Parkinson Disease	49049000
Carpal Tunnel Syndrome	57406009
Hemospermia	34615008
Ulcer haemorrhage	55075001
Acute leukemia	91855006
Aseptic necrosis	72756009
Onycholysis	75789001
Antisocial behavior	60814007
Opisthotonus	8652009
Gilles de la Tourette syndrome	5158005
Hypernatremia	771115008
Inhalational anthrax	195902009
Lymphadenopathy	30746006
Streptococcal pneumonia	34020007
Rectal hemorrhage	12063002
Delusions	2073000
Coxalgia	49218002
Ache	410711009
Sore to touch	247348008
Acute pulmonary oedema	40541001
Facial Pain	274666009
Anaphylactoid reaction	35001004
Ejaculation disorder	386790008
Long-term memory loss	247588002
HIV Infections	86406008
Ankylosing spondylitis	9631008
Chloasma	36209000
Chondrodystrophy	67988000
Erythema multiforme minor	123571000119104
Waldenstrom Macroglobulinemia	190817009
Decreased platelet count	415116008
Variegate Porphyria	58275005
Low Back Pain	279039007
Raynaud Phenomenon	266261006
Blindness, Transient	36994005
Perseveration	44515000
Rigor - Temperature-associated observation	248457000
Break-through bleeding (finding)	56169002
Aseptic Meningitis	301770000
Blood pressure diastolic increased	23154005
Hepatosplenomegaly	36760000
Lingual-Facial-Buccal Dyskinesia	49386006
Sore eye	302017001
Papillary muscle rupture	5919001
Blood pressure systolic decreased	81010002
Blood pressure systolic increased	18050000
Endocrine System Diseases	362969004
Eye Infections	128351009
Eye Hemorrhage	93478000
Vertigo	399090003
Tinnitus	162352007
Jaw pain	274667000
Peeling of skin	14411002
Hemoptysis	6686005
Absence Epilepsy	432241000124101
ST segment elevation (finding)	164931005
Inverted T wave	59931005
Menstruation Disturbances	289896006
Gout	90560007
Icterus	18165001
Anemia, Diamond-Blackfan	88854002
Aphasia	87486003
Plague, Septicemic	9012003
Mean blood pressure	6797001
Neutrophil count decreased	165517008
Edema of lower extremities	102572006
Renal Colic	17329003
Abdominal tenderness	43478001
Abdominal pain lower	54586004
Cutaneous vasculitis	53312001
Abdominal pain upper	83132003
Corneal lesion	63725005
Tachycardia	86651002
Cough decreased	52673003
Crystalluria	46784006
Sinus Tachycardia	11092001
Immobile	102491009
Benign neoplasm of breast	269485000
Polyps	41329004
Paraesthesia oral	95524000
Hypoaesthesia oral	95525004
Thrombophlebitis	64156001
Intolerant of heat	69215007
Congenital adrenal hyperplasia	237751000
Metastatic Carcinoma	79282002
Ulcer of esophagus	30811009
Adrenal gland hypofunction	237785004
Visual disturbance	131182003
Manic	231494001
Hypermagnesemia	66978005
Peritonitis	48661000
Rhinitis, Allergic, Perennial	446096008
Rhinitis	70076002
Hypocholesterolemia	61336008
Antinuclear antibody positive	165850001
Eruptions	1806006
Impaired glucose tolerance	267426009
Ear Inflammation	43275000
Distress	69328002
Kidney Failure	42399005
Phototoxicity	84326006
Otitis Externa	3135009
Anemia, Macrocytic	83414005
Mucositis	87749000
Joint injury	125610000
Endometrial disorder	418632009
Monocytosis	19636003
Peripheral Vascular Diseases	400047006
Dislocations	108367008
Erectile dysfunction	397803000
Mutism	88052002
Colonic Polyps	68496003
Bleeding tendency	248250000
Phobia, Social	25501002
Hyperchloraemia	74450001
Rosacea	398909004
Tendinous contracture	67425005
Sinusitis bacterial	703470001
Megacolon, Toxic	28536002
Hyperuricemia	35885006
Diabetic Neuropathies	230572002
Diabetic Nephropathy	127013003
Diabetic Ketoacidosis	420422005
Pyelonephritis	45816000
Seizures, Focal	29753000
Neurodermatitis	267854005
Hyperplasia	76197007
Papilledema	423341008
Myasthenia Gravis	91637004
Localized rash	724877007
Rash generalised	725119006
Failure to gain weight	36440009
Ventricular hypertrophy	266249003
Facial edema	445088006
Pain	22253000
Memory impairment	386807006
Pain in limb	90834002
Metrorrhagia	237130006
White blood cell count abnormal	165509000
Tuberculosis, Pulmonary	700272008
Oral pain	102616008
Alopecia Areata	68225006
Hypesthesia	398026008
Cholelithiasis	266474003
Dry cough	11833005
Schizophrenia	191526005
Atrophic	13331008
Skin Pigmentation	38962007
Coughing	272039006
Malnutrition	47563007
Hemorrhoids	70153002
Immune System Diseases	41266007
Traumatic haematoma	274179004
Ataxia	20262006
Akathisia	285145004
Albumin low	127355002
Atrioventricular Block	233917008
Massive Hepatic Necrosis	197269008
Cold hands	271584002
Cold feet	271585001
Hepatomegaly	80515008
Flushing	271811009
Arthropathy	399269003
Atrial fibrillation and flutter	195080001
Lung diseases	19829001
Chronic Obstructive Airway Disease	13645005
Bacterial Infections	301811001
Diverticulitis	307496006
Drug withdrawal syndrome	363101005
Nasopharyngitis	51476001
Thrombosis	118927008
Keratitis	5888003
Bipolar I disorder	371596008
Upper limb oedema	102558002
Balanoposthitis	46090001
Aura	18618006
Keratoconus	65636009
Hemoperitoneum	443826006
Keratoconjunctivitis	88151007
Keratoconjunctivitis Sicca	302896008
Neutropenic sepsis	443980004
Heart Block	233916004
Epilepsy	128613002
Cardiac Arrest	397829000
Endophthalmitis	128295000
Tonic-Clonic Epilepsy	352818000
Heart Diseases	56265001
Swelling	413269001
Jaundice, Obstructive	44018007
Sweating	364538006
Corneal infiltrates	440027000
Drug Dependence	6525002
Bulimia Nervosa	78004001
Endometrial adenocarcinoma	309245001
Ecchymosis	77643000
Anxiety attack	300895004
Increased appetite (finding)	72405004
Decrease in appetite	64379006
Found dead (cause undetermined)	87309006
Subarachnoid Hemorrhage	21454007
Sleep Apnea, Obstructive	78275009
Cogwheel Rigidity	55630000
Premenstrual dysphoric disorder	596004
Bilirubin total increased	176271000119108
Amenorrhea	14302001
Candidiasis of vagina	72934000
Pseudotumor Cerebri	68267002
Pseudotumor	49293007
Thrombocytopenia	302215000
Liver tenderness	102627005
Thromboembolism	371039008
Polycythemia Vera	109992005
Atrioventricular junctional rhythm	11849007
Arteriosclerosis	107671003
Neutrophilia (disorder)	414850009
Degenerative polyarthritis	396275006
Muscle hemorrhage	95422003
Pulmonary hemorrhage	78144005
Pruritus generalised	276444007
Vomiting	300359004
Hematological Disease	191124002
Hematochezia	405729008
Upset stomach	162059005
Skin thinness	277797007
Skin Papilloma	255184001
Renal Artery Stenosis	282664001
Metabolic acidosis	59455009
Ketoacidosis	56051008
Metabolic alkalosis	1388004
Lymphedema	30213001
Candidiasis, Vulvovaginal	72605008
Vein disorder	90507008
Formication	15037002
Red blood cell sedimentation rate increased	165468009
Rectal Diseases	5964004
Premature ventricular contractions	251175005
Hyperacusis	194399009
Myocarditis	50920009
Anisocoria	13045009
Vasculitis, Leukocytoclastic, Cutaneous	718217000
Gilbert Disease (disorder)	27503000
Myocardial Infarction	22298006
Secondary adrenocortical insufficiency	16685009
Difficulty passing urine	16844001
Dysgraphia	88278002
Blood uric acid increased	269859006
Urine abnormality	102866000
Mammary Neoplasms	126926005
Hepatitis fulminant	427044009
Malignant Neoplasms	363346000
Eye swelling	45177002
Steroid myopathy	26715006
Watery eyes	420103007
Liver Failure	59927004
Urgency of micturition	75088002
Polydipsia	267026004
Abnormal involuntary movements	260912008
Paraparesis	1845001
Cardiomyopathy, Dilated	195021004
Hypertrophic Cardiomyopathy	233873004
Vaginal dryness	31908003
Deep Vein Thrombosis	128053003
Sinus headache	4969004
Sinusitis	36971009
Bipolar II disorder	83225003
Abnormal dreams	85418005
Disease Progression	246453008
Purpura	387778001
Henoch-Schoenlein Purpura	191306005
Flatulence	308698004
Purpura, Thrombotic Thrombocytopenic	78129009
Sarcoma	2424003
Disorder of the optic nerve	77157004
Optic Neuritis	66760008
Tuberculosis, Meningeal	58437007
Sensory Discomfort	87128005
Hypocalcemia	5291005
Tension	53489000
Asthenia	13791008
Asthma	195967001
Skin nodule	95319004
Asthenopia	70323002
Seizures	91175000
Pallor	267029006
Adipose Tissue Atrophy	42335002
Urine odour foul	690701000119101
Ureteral obstruction	20018005
Nail discoloration	89077005
Shock	27942005
Cerebral arteritis	28366008
Cystitis	38822007
Shivering	248456009
Reflux gastritis	57433008
Abrasion	782201009
Folic Acid Deficiency	190633005
Ulcerative stomatitis	450005
Aphthous Stomatitis	426965005
Stomatitis	61170000
Pruritus Ani	90446007
Depressive Symptoms	394924000
Vascular Diseases	27550009
Toe walking	250018006
Hernia	414403008
Pruritus genital	267802000
Vascular Headaches	128187005
Eosinophil count raised (finding)	386789004
Influenza	6142004
Vasculitis necrotising	11791001
Cholestasis	197446008
Oesophageal candidiasis	20639004
Clumsiness	7006003
Sciatica	23056005
Sensorineural Hearing Loss (disorder)	60700002
Infection of kidney	129128006
Testicular Diseases	64910008
Sweat Gland Diseases	88232005
Hot flushes	427368007
Esophageal Achalasia	45564002
Epistaxis	249366005
Enterocolitis, Neutropenic	240358005
Ear Diseases	25906001
Endocarditis	56819008
Vision Disorders	128127008
Weight Gain	262286000
Night Blindness	65194006
Pituitary Neoplasms	127024001
Central nervous system depression (disorder)	418072004
Anxiety	48694002
Mastodynia	53430007
Anuria	2472002
Respiration abnormal	386813002
Anxiety Disorders	197480006
Menstruation delayed	84292000
Myalgia	68962001
Arthralgia	57676002
Arteritis	52089001
Arthritis	3723001
Arthritis, Gouty	48440001
Mental Suffering	706873003
Cumulative Trauma Disorders	4308002
Rheumatic Fever	26424001
Disorders of Porphyrin Metabolism	371628009
Rheumatic Heart Disease	23685000
Acute pyelonephritis	36689008
Muscle contractions involuntary	102542000
Hematemesis	8765009
Glossitis	45534005
Myositis	128496001
Early satiety	442076002
Retrosternal pain	4568003
Eye pain	41652007
Biliary Colic	102628000
Bone pain	12584003
Injection site pain	95388000
Renal Insufficiency	236423003
Contracture	55033002
Self-Injurious Behavior	248062006
Injection site swelling	95392007
Gingival Hyperplasia	441798003
Anasarca	16740003
Conjunctival oedema	84178004
Nodule	27925004
Granuloma Annulare	65508009
Extrapyramidal symptoms	43378000
Brain Concussion	110030002
Large intestine perforation	303078007
Accidental injury	242056005
Injection site inflammation	95391000
Injection site reaction	95377006
Simple Partial Seizures	79348005
Parkinsonian Disorders	32798002
Right bundle branch block	59118001
First degree atrioventricular block	270492004
Ventricular arrhythmia	44103008
Atrial arrhythmia	17366009
Sinus bradycardia	49710005
Sore Throat	267102003
Orthopnea	62744007
Hyperesthesia	14151009
Hyperglycemia	237598005
Synovitis	416209007
Hyperhidrosis disorder	312230002
Nail Diseases	17790008
Xerophthalmia	46152009
Facial Paresis	95666008
Personality change	192073007
Aspiration pneumonitis	155597006
Community acquired pneumonia	385093006
Pharyngitis	405737000
Fluid overload	21639008
Low Cardiac Output	86318000
Spasm	45352006
Disseminated Intravascular Coagulation	67406007
Sudden Cardiac Death	95281009
Radiation myelopathy	26037005
Lymphatic Diseases	111590001
Lymphangitis	1415005
Enteritis	64613007
Neurotic Disorders	111475002
Feeling despair	17029006
Maculopathy	312999006
Iron deficiency anemia	87522002
Hemorrhagic colitis	81318004
Acute sinusitis	15805002
Acute bronchitis	35301006
Hypouricaemia	4519003
Agranulocytosis	17182001
Hypothermia, natural	386689009
Lobular carcinoma in situ of breast	109888004
Cerebellar Diseases	224186005
Hypothyroidism	40930008
Impetigo	48277006
Ovarian Diseases	5552004
Behavior showing increased motor activity	28277004
Impacted cerumen	18070006
Hemorrhage of urethra	249301002
Sneezing	162367006
Snoring	162375000
Difficulty walking	228158008
Gastric ulcer	397825006
Thirst	59299002
Embolus	55584005
Hyperactive behavior	44548000
Thrombocytopenic purpura	302873008
Punctate keratitis	42513006
Fixed drug eruption	73692007
Muscle injury	95847005
Acidosis, Respiratory	12326000
Renal tubular acidosis	1776003
Acidosis	51387008
Uterine Corpus Sarcoma	254877001
Enlarged clitoris	80212005
Compulsive Personality Disorder	473456000
Hemorrhage	131148009
Status Epilepticus	230456007
Tooth Injuries	21763005
Whiplash Injuries	39848009
Wheezing	56018004
Infarction	55641003
Dysphasia	20301004
Skin and subcutaneous tissue disorders	80659006
Pain in testicle	63901009
Vaginal Hemorrhage	289530006
Spermatogenesis abnormal	4529005
Menstruation irregular	80182007
Arm Pain	102556003
Esophageal motility disorders	266434009
Abscess	44132006
Cardiac fibrillation	40593004
Lack of libido	248096004
International normalised ratio increased	313341008
Febrile Neutropenia	409089005
Melena	2901004
Acute myocardial ischemia	413444003
Headache	25064002
Gastritis	4556007
Earache	162356005
Psoriasis	9014002
Acneiform Eruptions	402644006
Lack of drug effect	58848006
Fluid intake reduced	161844003
Fluid intake increased	249480002
Muscle twitch	60238002
Arterial thrombosis	65198009
Skin laceration	274165007
Anemia, Hemolytic	61261009
Rheumatoid Arthritis	69896004
Arthritis, Psoriatic	33339001
Throat irritation	162400007
Anemia	271737000
Aplastic Anemia	304132006
Acute exacerbation of chronic bronchitis	425748003
Prostatomegaly	249607009
Dyspareunia	71315007
Juvenile arthritis	410502007
Circumoral paresthesia	1141007
Bacterial conjunctivitis	243321006
Allergic Conjunctivitis	231854006
Conjunctivitis	9826008
Duodenal Ulcer	51868009
Glycosuria	45154002
Lichenoid keratosis	403198004
Electroencephalogram abnormal	274521009
Tongue oedema	81950002
Electrolyte abnormality	166686006
Thermal burn	105594005
Foot pain	47933007
Gingivitis	66383009
Dermatomycoses	14560005
Dermatomyositis	396230008
Body odor	301340007
Chills	43724002
Brain Neoplasms	126952004
Night sweats	42984000
Cerebral Edema	2032001
Nightmares	419145002
Pulmonary Histiocytosis X	417152008
Gravitational oedema	248499004
Tonic - clonic seizures	54200006
Injection site hypersensitivity	95378001
Musculoskeletal Pain	279069000
Ankle edema (finding)	267039000
Stupor	89458003
Lipoma	93163002
Akinesia	33994004
Sleep Disorders	39898005
Flank Pain	247355005
Bronchitis, Chronic	63480004
Hypercholesterolemia	13644009
Fat embolism (disorder)	17289003
Lichen Planus	4776004
Embolism	414086009
Tremor	26079004
Conjunctival hyperemia	193894004
Crohn Disease	34000006
Diabetic peripheral neuropathy	424736006
Superinfection	193198003
Painful respiration	75483001
Cheilitis	7847004
Blood pressure alteration (finding)	129899009
Involuntary Movements	162227008
Pulmonary congestion	67599009
Actual Impaired Fluid Volume	1860003
Opportunistic Infections	61274003
Acute myocardial infarction	57054005
Flat affect	932006
Affect lability	88729006
Sensation of heaviness	161874006
Dysphoria	30819006
Elevated mood	81548002
Intracranial Hemorrhages	1386000
Uric acid level increased	49099001
Palpitations	80313002
Allergic urticaria	40178009
Epidermolysis	85269007
Gastrointestinal symptom	267045008
Acute cystitis	68226007
Deglutition Disorders	288939007
Urethritis	31822004
Dependence physiological	41784005
Chest pain exertional	81953000
Corneal epithelial staining pattern	246933002
Punctate epithelial erosion	246936005
Neuritis	128192007
Chromatopsia	247706003
Pancreatitis acute	197456007
Hiccup	65958008
Word finding difficulty (disorder)	229738006
Lupus Erythematosus, Systemic	55464009
Genitourinary chlamydia infection	312099009
Renal vasculitis	95578000
Aggressive behavior	61372001
Necrotizing Arteritis	399980009
Edema hands	102564009
Hand dermatitis	238539001
Impaired gastric emptying	102621006
Rhabdomyosarcoma	30924005
Balanitis	371163003
Neuropathy	386033004
Depression, Bipolar	191627008
Bipolar Disorder	13746004
Porphyria Cutanea Tarda	61860000
Vasodilation	30017007
Presbyopia	41256004
Respiratory sighs	25423001
Nail changes	416596008
Esophageal spasm	79962008
Esophagitis	16761005
Abnormal digestive tract function	61578001
Photopsia	56170001
Water Intoxication	71785001
Acute Generalized Exanthematous Pustulosis	702617007
Gastroenteritis	25374005
Vaginal Discharge	271939006
Performance anxiety	279622009
Gastroesophageal reflux disease	235595009
Epicondylitis	73583000
Excessive bronchial secretion	102581000
Benign Neoplasm	20376005
Premature Cardiac Complex	29717002
Nausea	422587007
Eczema	281104002
Arrest of spermatogenesis	85716005
Kidney Diseases	90708001
Pertussis	27836007
Kidney Calculi	95570007
Ovarian Cysts	79883001
Uterine spasm	29542008
Hyperventilation	68978004
Glomerulonephritis	36171008
Carcinoma of Male Breast	372096000
Panic Attacks	225624000
Alkaline phosphatase raised	274770006
Liver Dysfunction	75183008
Gastrointestinal perforation	51875005
Nodal arrhythmia	71792006
Gamma-glutamyltransferase increased	274782002
Stuttering	39423001
Diarrhea	267060006
Unable to concentrate	60032008
Choreoathetosis	43105007
Essential Hypertension	59621000
Sedated state	17971005
Myopathy	129565002
Muscular Atrophy	88092000
Anal Fissure	20928004
Rhabdomyolysis	89010004
Serum creatinine increased	166717003
Lipids abnormal	166818002
Constipation	14760008
Oculogyric crisis	5332004
Photophobia	246622003
Agitation	24199005
Folliculitis	721130001
Mood swings	18963009
